unweighted_abruptness,weighted_abruptness,branchiness_mean,branchiness_variance,repeteadness_mean,repeteadness_variance,melodic_mean,melodic_variance,pitch_in_piece,pitch_in_rules,pitch_between_rules,label
5,7,3.230769231,3.100591716,7,3.301800591,1.461538462,0.24852071,10,2.076923077,5.153846154,Classical
3,1,3.851851852,4.224965706,15.01263736,17.87265682,1.814814815,0.397805213,25,2.296296296,4.487179487,Classical
2,7,3.111111111,1.543209877,5.55,2.3264,1.611111111,0.570987654,15,1.5,3.733333333,Classical
6,2,4.128342246,4.101175327,13,14.53653581,1.85026738,0.170093511,33,4.545454545,6.919786096,Classical
2,10,3.930555556,3.98128858,13,14.66686902,2.125,0.484375,26,4.152777778,6.426573427,Classical
3,5,3.73553719,4.475513968,14,14.8535696,1.570247934,0.261594153,65,2.495867769,6.241071429,Classical
2,2,3.076923077,0.99408284,6,3.021626298,1.538461538,0.402366864,8,1.153846154,2.875,Classical
4,9,4.566666667,7.078888889,10,7.711701423,2.233333333,0.612222222,26,3.338888889,5.244755245,Classical
2,2,3.230769231,2.562130178,10,7.88826087,1.788461538,0.589866864,34,2.576923077,5.697674419,Classical
2,8,3.583333333,2.770833333,21,39.52115688,2.083333333,0.576388889,22,3.277777778,5.123287671,Classical
2,2,3.260869565,1.801512287,15.84615385,23.19858848,1.913043478,0.688090737,22,2.869565217,5.540540541,Classical
3,2,3.5,1.35,2.3,0.382222222,1.75,0.7875,12,1.15,3,Classical
2,2,2.8,1.226666667,6,2.878698225,1.466666667,0.382222222,14,1,2.928571429,Classical
5,5,3.08,1.3936,9,6.890243172,1.98,0.6596,24,5.04,7.416666667,Classical
12,2,3.515151515,3.174012856,13.95555556,16.6144328,2.25,0.763257576,29,3.378787879,5.072992701,Classical
5,7,2.869565217,1.59168242,6.6,3.585172845,1.217391304,0.170132325,25,1.130434783,5.4,Classical
5,5,1.6,0.64,1,0,1,0,14,0,6.333333333,Classical
5,5,3.666666667,1.603174603,10,8.52969817,1.666666667,0.26984127,33,4,7.9,Classical
7,12,4.269230769,5.189053254,11,10.26570161,1.923076923,0.247928994,45,4.815384615,6.710144928,Classical
9,5,3.670103093,3.788075247,16.94444444,23.89561574,1.742268041,0.273780423,37,3.432989691,6.519607843,Classical
4,2,4.088709677,5.096969303,13.8,17.03317043,2.383064516,0.687938996,28,5.088709677,7.188976378,Classical
5,4,3.222222222,2.950617284,4.8,1.777202354,1.444444444,0.469135802,14,1.055555556,3.857142857,Classical
5,4,3.541284404,2.908846057,13.83333333,15.87091056,1.95412844,0.355693965,28,4.458715596,6.841666667,Classical
7,23,3.934210526,4.245671745,12,12.10828377,1.703947368,0.23472126,47,5.473684211,9.960526316,Classical
9,5,3.585365854,2.218322427,10,7.833317337,2.036585366,0.498661511,18,3.512195122,5.967391304,Classical
2,4,3.411764706,1.889273356,8,5.207733972,1.882352941,0.515570934,32,2.470588235,4.78125,Classical
5,7,4.295454545,5.708161157,8,4.825036039,2.011363636,0.465779959,19,3.329545455,5.19047619,Classical
2,1,3.111111111,1.987654321,3,0.820861678,1.388888889,0.348765432,14,1.166666667,3.5,Classical
4,1,3.722222222,2.922839506,8.45,6.067131233,1.666666667,0.444444444,22,2.055555556,5.107142857,Classical
7,8,3.949367089,4.503765422,15.82352941,20.33019207,2,0.53164557,21,3.746835443,5.921052632,Classical
4,1,3.085714286,2.02122449,11.5,11.05050748,1.857142857,0.979591837,22,2.971428571,6.071428571,Classical
2,3,3.589041096,1.8859073,9.909090909,9.455243134,1.698630137,0.237943329,33,4.205479452,7.493333333,Classical
2,5,3.585185185,2.361262003,8.490909091,5.996274547,2.044444444,0.48691358,29,4.059259259,6.791666667,Classical
19,2,4.128772636,5.536737528,19.16825397,34.17345347,2.39637827,0.637652879,49,5.122736419,6.946830266,Classical
8,2,3.793103448,3.819262782,5,1.949722222,1.689655172,0.558858502,17,1.413793103,3.789473684,Classical
12,3,4.424657534,4.696378307,5,2.179054429,2.01369863,0.355976731,24,3.178082192,5.606837607,Classical
4,12,3.28,1.7216,11,10.04329258,1.44,0.3264,24,1.76,5.52,Classical
12,1,3.681818182,2.194214876,10,8.042954223,1.795454545,0.321797521,27,4.602272727,8.031914894,Classical
12,12,4.018181818,3.745123967,12,13.41094869,2.118181818,0.649669421,20,3.554545455,5.86,Classical
2,2,3.68,3.3376,8,4.792657892,1.44,0.2464,22,1.16,4.15,Classical
3,5,2.9375,2.49609375,6,2.888888889,1.5625,0.43359375,25,1.4375,4,Classical
7,9,3.620915033,2.222307659,13,14.71774313,1.967320261,0.449912427,47,10.89542484,16.83139535,Classical
12,2,3.333333333,2.555555556,4,1.26984127,1.25,0.1875,12,1.25,7,Classical
1,2,4.085470085,5.402951275,15.85714286,20.13285761,2.094017094,0.452699248,33,4.730769231,7.333333333,Classical
5,4,3.428571429,3.387755102,8,5.322315559,1.476190476,0.249433107,14,1.285714286,3.866666667,Classical
5,2,3.411764706,2.595155709,5,1.96484375,1.470588235,0.249134948,12,1.764705882,3.785714286,Classical
4,2,3.285714286,2.632653061,3,0.587257618,1.214285714,0.168367347,13,0.785714286,4.125,Classical
12,13,4.104868914,5.989002511,17,24.69586801,2.026217228,0.33264599,39,5.632958801,9.122377622,Classical
1,4,3.625,2.484375,7,4.367539027,1.5625,0.49609375,11,1.5,3.785714286,Classical
8,8,3.989637306,4.238234583,9,7.247638351,2.25388601,0.54175951,24,4.533678756,6.364102564,Classical
1,8,3.902439024,4.878286734,14.8,19.64915825,2.151219512,0.401522903,36,7.268292683,10.17142857,Classical
3,1,3.5,2.708333333,7,3.645773345,1.833333333,0.638888889,23,2.854166667,6.209302326,Classical
3,3,3.785714286,2.549319728,12,11.34320997,2,0.428571429,22,4.571428571,7.5,Classical
5,12,4.763636364,5.816859504,6.66,3.466636903,2.054545455,0.378842975,24,4.115151515,6.721311475,Classical
6,21,4.31778058,8.703555225,41.19962652,164.2483785,2.327868852,0.391871499,48,10.9331652,14.39827772,Classical
7,2,3.949367089,4.478448967,7.457142857,4.248877285,1.886075949,0.40474283,26,3.886075949,6.585714286,Classical
5,3,3.428571429,2.244897959,5.95,2.813670345,1.571428571,0.359183673,20,2,5.066666667,Classical
5,5,1,0,1,0,1,0,5,0,5,Classical
2,2,3.588235294,3.830449827,14,15.82222552,1.676470588,0.39532872,16,1.705882353,4.178571429,Classical
5,4,3.802197802,4.092742422,8,5.557962648,1.989010989,0.692186934,33,3.505494505,6.16,Classical
19,1,4.766439909,9.54408914,11,9.857669996,1.993197279,0.201767782,57,10.92290249,16.5194508,Classical
7,7,3.818181818,4.512396694,10.7,9.405727024,1.522727273,0.249483471,32,3.022727273,7.547619048,Classical
19,2,3.951515152,4.118861341,13.83333333,15.47030227,1.842424242,0.278200184,42,5.363636364,8.894117647,Classical
8,10,4.092307692,5.637633136,14.63888889,18.71150953,2.096153846,0.402292899,38,5.157692308,7.487455197,Classical
2,5,4.16,3.8944,6,2.747174903,1.6,0.24,16,2.36,5.130434783,Classical
6,2,3.764258555,3.214387948,8,5.880321944,2.547528517,0.947360812,29,4.395437262,6.104166667,Classical
4,5,3.238095238,1.990929705,5,1.857050173,1.619047619,0.426303855,13,1.095238095,3.444444444,Classical
5,3,4,4.820512821,7,3.583177083,1.769230769,0.331360947,26,2.602564103,5.278688525,Classical
2,2,3.294117647,1.85467128,6,2.738227147,1.470588235,0.366782007,12,1.294117647,3.214285714,Classical
4,2,3,1.625,2.45,0.409722222,1.25,0.1875,13,1.125,4.5,Classical
3,3,3.621621622,3.910883857,6,2.720793698,1.864864865,0.495252009,17,2.972972973,5.5,Classical
2,2,2.545454545,1.520661157,5,2.274166667,1.181818182,0.148760331,14,0.818181818,3.222222222,Classical
5,7,3.91011236,2.328998864,8,5.718659332,1.988764045,0.41560409,21,3.707865169,5.677777778,Classical
2,3,3.739130435,2.366729679,5,1.743055556,1.52173913,0.24952741,14,1.826086957,4.733333333,Classical
4,7,4.322580645,6.734651405,14,16.22308117,1.986175115,0.345430992,41,4.31797235,6.81773399,Classical
4,7,4.207792208,5.281497723,5,1.64759814,1.779220779,0.223983808,20,3.246753247,6.206349206,Classical
9,3,3.875,4.759375,12.35,11.73846916,1.9375,0.50859375,24,3.7875,6.123287671,Classical
12,10,4.3828125,5.21282959,7,4.168624287,2.01953125,0.30039978,36,6.53125,9.319838057,Classical
1,4,3.784313725,4.639753941,10,8.129364068,2.068627451,0.593329489,24,3.568627451,5.854368932,Classical
3,3,4.0625,5.14609375,13,14.7524983,2.29375,0.669960938,36,4.89375,6.961783439,Classical
6,3,4.739316239,9.188454233,19,33.37176732,2.017094017,0.230477025,48,11.85042735,16.5813449,Classical
2,2,2.666666667,0.666666667,1.93,0.17,1,0,12,0,2.666666667,Classical
2,4,4.052631579,4.33933518,17.25541126,25.72370049,1.927631579,0.303973338,29,4.131578947,6.788461538,Classical
3,1,3.058823529,1.820069204,2.25,0.359375,1.176470588,0.14532872,14,0.352941176,4.272727273,Classical
2,6,3.2,1.093333333,3.8,1.026514048,1.4,0.24,13,1.466666667,3,Classical
8,3,3.673469388,2.321949188,8,5.442200192,2.234693878,0.649000416,15,3.357142857,5.288659794,Classical
7,7,2.25,0.9375,1,0,1,0,13,0,3,Classical
9,12,3.268292683,1.903628792,15,19.6342052,1.756097561,0.720999405,20,3.536585366,6.891891892,Classical
1,7,3.465909091,3.203383264,27.88888889,57.49873419,2.0625,0.490411932,48,4.897727273,7.090047393,Classical
12,1,4.584615385,8.119763314,9,6.881015354,2.253846154,0.604792899,17,4.692307692,6.787234043,Classical
5,2,3.8,3.685,11.8,12.56558941,1.8125,0.37734375,29,2.6875,5.162162162,Classical
3,6,3.929824561,4.264081256,12,12.66368884,2.210526316,0.528778086,24,4.660818713,6.96,Classical
10,10,2.461538462,0.402366864,4,1.360946746,1,0,14,0,4.6,Classical
4,5,3.833333333,1.972222222,1.9,0.222222222,1.333333333,0.222222222,12,0.666666667,3,Classical
7,7,2,0,2,0.25,1,0,7,0,4.666666667,Classical
2,12,3.272727273,2.107438017,3,0.717805213,1.272727273,0.198347107,19,0.818181818,4.428571429,Classical
9,7,3.734177215,3.169844576,11,10.2016662,2.272151899,0.615806762,29,4.436708861,6.50931677,Classical
4,2,4.453781513,5.037779818,6.6,3.393347245,2.016806723,0.403078879,26,3.932773109,6.766666667,Classical
8,8,4.314814815,6.687928669,12.78,14.09346191,2.064814815,0.403206447,32,4.314814815,6.892241379,Classical
3,3,3.47826087,3.640831758,8,5.532818797,1.391304348,0.238185255,19,1.52173913,4.35,Classical
2,2,3.488372093,1.598702001,5.15,2.277309726,1.790697674,0.44456463,19,2.511627907,4.295454545,Classical
2,3,3.666666667,1.222222222,4,1.316115702,1.5,0.416666667,8,0.916666667,3.111111111,Classical
2,2,2.4,0.64,2,0.204081633,1,0,14,0,2.8,Classical
3,7,4.240963855,3.845550878,6,2.706556367,1.819277108,0.340833212,24,3.373493976,6.28358209,Classical
2,16,3.081081081,1.425858291,7,3.810973858,1.351351351,0.227903579,42,3.891891892,11.40625,Classical
1,1,3.714285714,3.714285714,6,3.003193114,1.755102041,0.389004581,17,2.530612245,5.405405405,Classical
12,8,3.927083333,4.61968316,46,175.9613711,2.302083333,0.403537326,37,6.513020833,8.902552204,Classical
5,2,4.283464567,5.289726579,11,9.400767171,1.94488189,0.367040734,30,3.795275591,6.166666667,Classical
10,17,4.25,6.738520408,11.48888889,11.93470401,2.267857143,0.497130102,36,6.257653061,9.784263959,Classical
2,2,3,1.333333333,4,1.178443934,1.25,0.1875,12,0.583333333,2.454545455,Classical
2,2,3.076923077,1.917159763,2.5,0.429752066,1.153846154,0.130177515,14,0.615384615,6,Classical
13,11,4.631578947,9.505414253,11,10.90655912,2.130781499,0.349722356,56,7.100478469,10.05847076,Classical
2,5,3.706666667,4.767288889,5.866666667,2.506198045,2.093333333,0.751288889,20,3.866666667,6.553191489,Classical
1,1,3.586206897,3.414982164,7,4.321941794,1.379310345,0.235434007,24,1.413793103,4,Classical
1,12,4.616438356,5.510414712,12.75,14.50016795,1.917808219,0.239819854,26,4.328767123,6.899224806,Classical
7,3,3.785714286,3.954081633,9.908333333,8.328981781,2.035714286,0.552295918,28,3.616071429,6.480769231,Classical
5,7,3.971428571,4.656326531,10,7.992197112,1.885714286,0.472653061,26,3.514285714,6.915254237,Classical
1,5,3.6,2.530909091,10,8.378807561,2,0.690909091,20,2.927272727,5.06,Classical
2,2,4.274853801,5.257788721,9,6.686667976,2.052631579,0.336411203,52,4.780701754,7.469387755,Classical
1,2,3.2,1.36,1.85,0.1875,1.2,0.16,10,0.8,2.333333333,Classical
5,4,4.281690141,4.540368974,4,1.259404906,1.887323944,0.522515374,22,3.690140845,7.266666667,Classical
8,7,3.903846154,4.442677515,11,10.53610258,2.240384615,0.624907544,25,4.533653846,6.565022422,Classical
1,1,3.333333333,2.698412698,6,2.797167847,1.523809524,0.439909297,13,1.19047619,3.333333333,Classical
6,3,3.043478261,1.316950221,2,0.292846244,1.739130435,0.192816635,18,2.855072464,3.956989247,Classical
3,8,4.326666667,5.373288889,14,18.93070917,2.163333333,0.336655556,28,4.973333333,7.514469453,Classical
3,8,4.394849785,7.329072188,10,8.861792813,2.311158798,0.450390503,33,4.980686695,7.084444444,Classical
1,11,4.652007648,12.08731432,20,36.59952696,2.282982792,0.369251524,58,10.36424474,13.57713249,Classical
2,1,3.529411765,2.719723183,4.05,1.4475,1.352941176,0.228373702,13,0.882352941,4,Classical
5,1,3.411764706,2.477508651,5,1.979547115,1.529411765,0.484429066,12,1.117647059,2.916666667,Classical
2,5,3.2,1.874285714,6.933333333,3.542852801,1.8,0.502857143,15,2.742857143,4.515151515,Classical
2,2,3.522123894,4.320306993,16.49958795,17.74432265,2.150442478,0.959667946,36,3.185840708,5.245614035,Classical
7,5,4.415584416,4.762354529,5,2.091386752,1.727272727,0.198347107,24,3.727272727,6.68627451,Classical
5,3,3.428571429,2.302040816,10,7.825251005,1.742857143,0.591020408,19,2.085714286,4.53125,Classical
6,5,3.880597015,3.80663845,6,2.977857105,1.820895522,0.445533526,22,2.492537313,4.9375,Classical
2,5,3.638297872,2.635129018,8.833333333,6.433401305,2.191489362,0.601629697,28,4.329787234,6.625,Classical
2,3,3.855421687,3.376687473,11.85714286,11.70502993,2.036144578,0.613151401,24,3.13253012,5.605263158,Classical
3,7,3.857142857,3.658163265,10.8,10.96408082,1.821428571,0.468112245,24,2.107142857,4.653846154,Classical
4,3,3.857142857,4.301020408,7.8,4.508769421,1.660714286,0.29559949,26,2.107142857,4.808510638,Classical
12,7,3.721518987,3.264220477,10,8.170660486,1.924050633,0.399294985,26,3.848101266,6.721518987,Classical
2,1,3.411764706,1.653979239,7.4,4.333727811,1.647058824,0.346020761,21,2.205882353,4.5,Classical
1,2,3.652173913,3.06742281,14,15.85661807,1.695652174,0.240705734,27,2.637681159,5.675,Classical
2,12,3.490196078,2.367550942,13,13.18746013,1.725490196,0.31680123,20,3.764705882,6.68,Classical
5,3,4.397515528,7.196018672,13,15.10620938,1.925465839,0.280158944,41,8.229813665,14.26666667,Classical
2,6,4.45508982,6.942593854,18,28.71362967,1.958083832,0.375488544,33,3.658682635,5.789855072,Classical
3,5,3.185185185,2.150891632,5,1.755102041,1.407407407,0.38957476,22,0.851851852,3.777777778,Classical
4,12,3.47826087,3.814744802,2.95,0.429752066,1.086956522,0.079395085,24,0.608695652,5.571428571,Classical
1,5,3.272727273,2.380165289,6.55,3.5056,1.409090909,0.241735537,15,0.863636364,2.533333333,Classical
7,7,2.769230769,1.408284024,4,1.262222222,1.615384615,0.544378698,19,2.923076923,8.75,Classical
29,31,5.028462998,11.09786158,8,5.332037256,2.017077799,0.172383871,41,13.26185958,17.30576923,Classical
2,1,3.855670103,2.824529706,7,4.511764442,1.896907216,0.442980125,53,2.128865979,4.294117647,Classical
4,1,3.933333333,4.44,10,9.12062041,1.911111111,0.414320988,29,3.233333333,5.688311688,Classical
10,5,3.24137931,2.941736029,5,1.966918715,1.551724138,0.247324614,19,2.862068966,6.481481481,Classical
2,1,3.633802817,3.133505257,8,4.642523947,1.985915493,0.549097401,21,3.154929577,5.223880597,Classical
12,3,3.632653061,2.599750104,7,3.773174783,1.87755102,0.556434819,21,2.897959184,4.813953488,Classical
5,9,4.064220183,4.81238953,8,5.493009564,2.160550459,0.492572174,31,4.605504587,7.700483092,Classical
3,3,3.416666667,1.076388889,4,1.230532472,1.541666667,0.331597222,15,1.041666667,3.095238095,Classical
3,12,4.047244094,3.714303429,11,9.940876691,2.094488189,0.479260959,26,3.937007874,6.438016529,Classical
1,5,4.118644068,3.88422867,8.888888889,6.094248505,1.881355932,0.240160873,26,4.322033898,6.099173554,Classical
3,3,2.888888889,2.87654321,5,2.191632231,1.444444444,0.469135802,14,1.388888889,3.846153846,Classical
7,7,1,0,1,0,1,0,7,0,7,Classical
3,3,3.86440678,3.269750072,8.35,6.099672159,1.830508475,0.344153979,19,3.305084746,5.872727273,Classical
12,6,4.095238095,4.562358277,5,2.15302112,1.793650794,0.385991434,22,3.777777778,6.960784314,Classical
6,3,3.565217391,3.115311909,6.52,3.562065972,1.869565217,0.635160681,10,2.173913043,3.933333333,Classical
16,16,3.797101449,3.031295946,7,3.565258775,1.52173913,0.24952741,42,3.31884058,8.309090909,Classical
19,12,3.384615385,1.159763314,2.55,0.4736,1.307692308,0.213017751,31,3.615384615,16.5,Classical
2,7,3.441860465,2.548945376,4,1.119224626,1.941860465,0.58964305,31,2.511627907,4.409090909,Classical
7,4,4.06122449,5.588088297,24,45.03996036,1.846938776,0.272490629,24,5.255102041,7.387755102,Classical
3,2,3.428571429,1.959183673,1.75,0.138888889,1.142857143,0.12244898,17,0.214285714,3.6,Classical
1,1,3.548387097,3.086368366,8,4.93158834,1.419354839,0.243496358,24,1.419354839,3.785714286,Classical
1,5,3.545454545,1.79338843,5,2.11679493,1.454545455,0.247933884,13,1.545454545,4.642857143,Classical
2,2,3.445783133,2.994048483,12,11.39784032,1.951807229,0.503701553,26,3.590361446,6.058139535,Classical
9,1,3.35483871,2.486992716,5.25,2.302458449,1.580645161,0.372528616,17,1.967741935,4.307692308,Classical
1,12,3.469879518,2.851502395,19,32.71213862,1.927710843,0.548991145,33,3.530120482,5.4875,Classical
8,3,3.924731183,3.639495895,8.76,5.982438214,2.290322581,0.668400971,27,3.76344086,5.651162791,Classical
3,3,1.5,0.5,1,0,1,0,18,0,3.666666667,Classical
17,12,4.515923567,6.408982109,9,6.864299593,2.038216561,0.323380259,52,6.834394904,10.11356467,Classical
4,4,3.583333333,3.993055556,5,2.162382934,1.166666667,0.138888889,28,0.833333333,4.888888889,Classical
12,7,4.454545455,5.211570248,11.8,12.39696106,1.927272727,0.285619835,25,3.781818182,6.239130435,Classical
1,2,3.613636364,2.623450413,9,6.925320391,1.931818182,0.427169421,30,2.965909091,5.265060241,Classical
4,5,3.705882353,3.678200692,5,1.66122449,2,0.764705882,13,2.294117647,4.6,Classical
10,4,3.886075949,3.024995994,9,6.067589481,1.797468354,0.338727768,53,3.398734177,6.286713287,Classical
1,2,3.142857143,2.62244898,4.96,1.54239312,1.535714286,0.463010204,24,1.964285714,4.652173913,Classical
1,2,3.725490196,3.257977701,7,4.358994586,1.823529412,0.419838524,21,2.529411765,5.159090909,Classical
3,2,3.692307692,3.866863905,4.4,1.53462188,1.730769231,0.465976331,24,2.076923077,4.689655172,Classical
7,7,4.171428571,5.208707483,8,5.073358329,1.942857143,0.377687075,24,4.580952381,7.583333333,Classical
8,8,3.692307692,2.674556213,9,6.897009967,1.826923077,0.373890533,19,4.25,6.454545455,Classical
7,10,4.090225564,5.164791678,9,6.042356491,1.789473684,0.196280174,34,6.563909774,11.15602837,Classical
5,1,3.272727273,2.380165289,2.872727273,0.482865014,1.272727273,0.198347107,12,0.909090909,3.125,Classical
2,7,3.666666667,2.755555556,6,2.712799754,1.866666667,0.415555556,24,4.083333333,7.280701754,Classical
5,3,3.860465116,5.840995133,7,4.562130178,1.441860465,0.246619794,27,2.930232558,8.323529412,Classical
7,7,1,0,1,0,1,0,7,0,7,Classical
2,12,4.121212121,4.045913682,4,1.177854278,1.924242424,0.857897153,29,2.212121212,4.229166667,Classical
2,2,2.285714286,1.632653061,1.8,0.16,1,0,10,0,2.5,Classical
2,7,3.428571429,1.959183673,3,0.555555556,1.428571429,0.387755102,11,1.5,5.666666667,Classical
24,25,4.984693878,9.448745314,7.64,4.609392174,1.977040816,0.180595325,43,11.93367347,16.63227513,Classical
15,24,4,5.537142857,15.57777778,18.75163202,1.934285714,0.289967347,64,9.371428571,13.14492754,Classical
7,7,3.5,3.5,7.985714286,5.011255598,1.4375,0.37109375,12,1.1875,3.666666667,Classical
26,3,4.138461538,4.78852071,19,31.99919013,2.003846154,0.326908284,52,12.93461538,19.27952756,Classical
1,5,3.737373737,3.688603204,10.81081081,10.1947509,2.287878788,0.740358127,36,4.535353535,6.693121693,Classical
4,3,4.137931034,4.601664685,5,2.154052734,1.517241379,0.249702735,14,1.655172414,3.05,Classical
3,12,3.926940639,4.387356394,8.258015873,5.92775755,2.328767123,0.604240946,27,5.205479452,7.797297297,Classical
6,5,3.894230769,4.171505178,12,13.79227932,2.293269231,0.601493158,36,3.485576923,5.111111111,Classical
1,1,3.090909091,2.446280992,3,0.517638889,1.272727273,0.198347107,11,0.818181818,3.375,Classical
7,7,3.153846154,2.014792899,5,1.969399962,1.75,0.341346154,28,3.115384615,5.272727273,Classical
5,2,3.5,2.75,4,1.295274012,1.333333333,0.222222222,12,0.833333333,3,Classical
1,3,3.489361702,1.611588954,12,12.44835988,1.893617021,0.350384789,13,3.042553191,4.959183673,Classical
2,2,3.372093023,2.187128177,13,14.68960126,1.720930233,0.24770146,26,4.302325581,7.87,Classical
5,6,4.543478261,7.139413989,15,19.08768797,1.869565217,0.171392565,55,9.706521739,14.77935943,Classical
2,3,3.813333333,2.871822222,5.6,2.257105244,1.88,0.372266667,24,3.56,6.136986301,Classical
5,5,3.333333333,2.412698413,5,2.130909091,1.333333333,0.222222222,24,1.952380952,6.882352941,Classical
5,4,3.875647668,4.440495047,15,20.23800614,2.393782383,0.694676367,24,4.683937824,6.862637363,Classical
5,3,3.888888889,3.813051146,13,16.16270838,1.96031746,0.466679264,31,3.952380952,6.821138211,Classical
3,2,3.9,2.69,5,1.817142857,1.6,0.34,12,1.55,4.642857143,Classical
3,2,3.36,2.9104,8,5.550988549,2.32,1.0176,15,2.9,4.395348837,Classical
5,3,4.447761194,5.620405436,5,1.840874115,1.850746269,0.365783025,20,2.52238806,4.595238095,Classical
1,2,4,1.818181818,1.9,0.222222222,1.363636364,0.231404959,10,1.090909091,2,Classical
4,4,4.12371134,5.13933468,5.95,2.317346339,1.824742268,0.309490913,29,3.556701031,6.828571429,Classical
2,2,2.888888889,0.543209877,0,0,1,0,14,0,2,Classical
3,12,3.387755102,1.870054144,11.8,11.27318869,1.93877551,0.54727197,24,3.142857143,5.8,Classical
2,3,2.928571429,1.066326531,13,14.6278324,1.714285714,0.346938776,17,2.285714286,5.111111111,Classical
3,7,3.444444444,2.302469136,9.736038647,7.429170955,2.101851852,0.721107682,33,3.12037037,4.896551724,Classical
8,4,4.022727273,4.567665289,10.84615385,9.071785718,2,0.329545455,24,4.051136364,6.034146341,Classical
8,1,4.641221374,9.13845347,12,10.58800775,2.118320611,0.348595653,28,5.290076336,8.663636364,Classical
7,5,3.6875,2.68359375,5.3,2.257357002,1.796875,0.411865234,38,3.671875,6.9,Classical
2,19,4.133971292,6.029898583,16.63636364,22.24345316,2.229665072,0.483139122,25,4.014354067,6.017142857,Classical
5,2,4.13559322,5.151106004,5.8,2.575821997,1.991525424,0.381284114,27,4.949152542,7.827272727,Classical
3,9,4.083969466,4.924246839,14,16.80027566,2.320610687,0.668201154,31,4.381679389,6.647058824,Classical
5,5,1,0,1,0,1,0,5,0,5,Classical
1,1,3.736842105,3.720221607,5,1.603151011,1.605263158,0.396814404,24,2.921052632,6.222222222,Classical
7,3,3.411764706,2.477508651,6,3.2164,1.352941176,0.228373702,14,1.529411765,5.615384615,Classical
2,2,3.56,2.8264,7.845454545,4.598950144,2.19,0.8339,24,4.65,7.067961165,Classical
4,3,4.156682028,4.233515258,7,3.634584589,2.036866359,0.330438107,27,4.267281106,6.491596639,Classical
5,2,2.909090909,2.082644628,1,0,1,0,13,0,3.333333333,Classical
1,5,3.2,2.217142857,6.466666667,3.171452293,1.514285714,0.364081633,22,1.171428571,3.3,Classical
2,7,3.4,2.74,3.6,0.877526754,1.3,0.21,17,1.55,5.153846154,Classical
3,2,3.4,1.36,12.77777778,14.1853971,1.88,0.5056,24,3.36,6.12244898,Classical
3,3,3.538461538,2.556213018,4.15,1.543209877,1.153846154,0.130177515,14,0.615384615,5,Classical
10,10,3.755274262,3.433780199,8,4.972608515,2.426160338,1.096868379,28,4.434599156,5.74015748,Classical
5,5,3,1.6,1.8,0.16,1.1,0.09,10,0.3,4.25,Classical
1,10,3.379310345,2.321640904,10,7.554791585,1.698275862,0.348617717,46,4.206896552,7.513043478,Classical
5,7,4.228070175,4.21114189,5,1.582247778,2.105263158,0.690674054,22,4.359649123,7.220930233,Classical
12,12,4,3.581395349,11.4,10.77093793,1.976744186,0.557598702,26,3.523255814,6.121212121,Classical
2,2,3.619047619,2.140589569,4,1.236965616,1.523809524,0.249433107,12,1.80952381,5,Classical
4,7,3.130434783,2.461247637,4.4,1.549305803,1.52173913,0.336483932,16,1.52173913,4.15,Classical
6,3,3.6,2.64,2,0.198347107,1.333333333,0.222222222,10,0.6,3.25,Classical
2,2,3.636363636,4.140495868,7,3.918270184,1.454545455,0.338842975,15,1.545454545,3.4375,Classical
2,2,1.333333333,0.222222222,2.65,0.5,1,0,19,0,2.8,Classical
5,3,4.228915663,5.917477137,17,24.11901537,1.945783133,0.292241254,56,8.990963855,14.18888889,Classical
26,26,2,0.4,2.75,0.555555556,1,0,26,0,23,Classical
3,4,4.745454545,8.307933884,10,8.98494769,2.136363636,0.426859504,28,5.8,8.502762431,Classical
7,4,3.675675676,2.813732652,8.777777778,6.123023269,1.756756757,0.238130022,26,3.486486486,6.194805195,Classical
3,3,3.771428571,3.490612245,5.855555556,2.644943883,1.628571429,0.290612245,15,2.314285714,4.92,Classical
4,9,3.85645933,4.34303244,9,7.260314892,2.220095694,0.497012431,25,4.765550239,6.746606335,Classical
8,2,3.333333333,2.111111111,3.3,0.853877551,1.333333333,0.222222222,16,1.055555556,4.5,Classical
1,5,4.074534161,5.994444659,10,7.751054357,2.211180124,0.601365688,24,3.546583851,5.527027027,Classical
3,8,3.72,1.8416,9,6.663606683,1.94,0.3364,24,3.56,5.575,Classical
2,2,2.941176471,1.937716263,6,2.91349481,1.588235294,0.712802768,13,1.058823529,3.545454545,Classical
4,8,3.257142857,1.448163265,8.96,5.938319802,1.8,0.388571429,13,2.114285714,3.783783784,Classical
2,3,2.941176471,1.820069204,3.833333333,1.244074459,1.352941176,0.346020761,15,0.470588235,2.3,Classical
4,6,4.411960133,7.723976557,10,9.586774035,2.174418605,0.399810708,54,5.956810631,8.667192429,Classical
2,2,3.333333333,1.822222222,2,0.222222222,1.266666667,0.195555556,15,0.8,4.166666667,Classical
1,1,1,0,1,0,1,0,1,0,1,Classical
6,4,3.986666667,5.693155556,17,24.07317954,2.413333333,0.815822222,28,3.86,6.305785124,Classical
17,17,4.16374269,4.756814062,14,17.13201071,1.85380117,0.26517561,45,4.385964912,7.375722543,Classical
4,3,4.145251397,4.761024937,14.5959596,16.86318845,1.837988827,0.269841765,50,4.603351955,7.480446927,Classical
3,1,3.714285714,3.140589569,16,22.89172482,1.785714286,0.279478458,38,4.174603175,7.496350365,Classical
