24 => 26 0.0869565217391
24 => 27 0.0434782608696
24 => 15 0.0869565217391
24 => 21 0.217391304348
24 => 23 0.217391304348
24 => 33 0.0434782608696
24 => 31 0.0869565217391
24 => 16 0.0434782608696
24 => 28 0.0434782608696
24 => 19 0.0869565217391
24 => 12 0.0434782608696
7 8 => 11 0.5
-8 -7 => 2 1.0
17 12 => 11 1.0
14 11 => 12 0.125
14 11 => 2 0.125
14 11 => 7 0.25
14 11 => 8 0.125
14 11 => 9 0.25
14 11 => 129 0.125
-9 -5 => 0 1.0
28 31 => 33 0.333333333333
28 31 => 28 0.333333333333
28 31 => 36 0.333333333333
12 20 => 21 1.0
9 2 => -5 0.5
9 2 => 8 0.5
18 19 => 26 0.166666666667
18 19 => 20 0.166666666667
18 19 => 21 0.166666666667
18 19 => 23 0.166666666667
18 19 => 2 0.166666666667
18 19 => 9 0.166666666667
19 18 => 21 1.0
21 129 => 19 1.0
8 5 => 3 0.5
8 5 => 4 0.5
-6 -3 => -5 1.0
7 11 => 2 1.0
9 3 4 => 8 1.0
4 11 12 => 15 1.0
-8 -12 => -17 1.0
8 9 => 10 0.142857142857
8 9 => 13 0.142857142857
8 9 => 12 0.142857142857
8 9 => 14 0.285714285714
8 9 => 7 0.285714285714
9 14 => 9 1.0
-3 -5 => 26 0.25
-3 -5 => -6 0.25
-3 -5 => -3 0.25
-3 -5 => 23 0.25
4 12 => 19 0.333333333333
4 12 => 0 0.333333333333
4 12 => 16 0.333333333333
14 21 19 => 28 1.0
8 11 => 9 0.5
8 11 => -1 0.5
4 -4 => 8 0.25
4 -4 => -6 0.25
4 -4 => 4 0.25
4 -4 => -3 0.25
14 9 12 => 8 0.5
14 9 12 => 0 0.5
5 7 => 9 0.333333333333
5 7 => 0 0.333333333333
5 7 => 12 0.333333333333
17 => 11 0.105263157895
17 => 13 0.0526315789474
17 => 12 0.0526315789474
17 => 15 0.0526315789474
17 => 16 0.473684210526
17 => 19 0.105263157895
17 => 18 0.105263157895
17 => 8 0.0526315789474
23 => 24 0.125
23 => 26 0.0625
23 => 20 0.125
23 => 21 0.4375
23 => 19 0.125
23 => 29 0.0625
23 => 13 0.0625
0 1 => 2 0.333333333333
0 1 => -6 0.333333333333
0 1 => 6 0.333333333333
24 19 => 12 0.5
24 19 => 16 0.5
36 31 => 29 1.0
8 20 => 16 1.0
0 -7 => -3 1.0
0 -9 3 => -5 0.5
0 -9 3 => -2 0.5
36 => 31 1.0
