melodic_variance,repeteadness_mean,repeteadness_variance,pitch_in_piece,weighted_abruptness,pitch_in_rules,branchiness_mean,pitch_between_rules,branchiness_variance,melodic_mean,unweighted_abruptness,label
0.240754438,5,1.695029037,35,16,1.846153846,3.384615385,"[5, 7, 7, 10, 5, 10, 8, 5, 8, 2, 3, 5, 2, 7, 1, 7, 12, 5, 3, 8, 7, 29, 2, 16, 12, 12, 7, 15, 2, 1, 8, 12, 5, 4, 1, 3, 1, 5, 1, 1, 7, 12, 5, 12, 5, 1]",4.159763314,1.403846154,5,Jazz
0.33156189,15,19.30766493,60,25,17.634375,4.796875,"[8, 31, 22, 32, 30, 27, 25, 14, 25, 34, 34, 25, 13, 24, 53, 33, 19, 27, 24, 39, 31, 32, 8, 32, 41, 35, 15, 5, 27, 20, 9, 10, 35, 25, 35, 49, 11, 17, 21, 20, 30, 8, 23, 40, 16, 6, 17, 9, 18, 24, 24, 29, 20, 20, 16, 10, 14, 26, 30, 33, 8, 21, 22, 28, 8, 2, 2, 14, 5, 1, 22, 10, 19, 30, 10, 36, 40, 35, 38, 36, 29, 40, 27, 40, 19, 21, 27, 29, 23, 25, 5, 3, 30, 5, 12, 14, 24, 11, 5, 53, 7, 44, 43, 21, 17, 12, 34, 28, 26, 20, 36, 37, 23, 40, 20, 20, 27, 22, 17, 2, 4, 1, 25, 7, 28, 6, 32, 10, 12, 24, 10, 39, 15, 7, 45, 20, 25, 7, 9, 45, 5, 35, 18, 30, 23, 35, 30, 18, 31, 36, 30, 40, 26, 3, 7, 35, 33, 15, 22, 2, 45, 38, 35, 40, 14, 23, 15, 36, 12, 26, 37, 1, 30, 4, 26, 31, 37, 37, 32, 27, 19, 24, 31, 37, 27, 34, 33, 32, 15, 24, 24, 33, 37, 18, 34, 22, 26, 10, 34, 5, 6, 23, 23, 8, 27, 22, 25, 34, 24, 34, 23, 27, 10, 30, 43, 19, 22, 29, 28, 33, 36, 37, 35, 17, 13, 41, 27, 22, 40, 7, 28, 37, 37, 31, 17, 25, 28, 29, 30, 13, 7, 14, 20, 8, 9, 3, 25, 16, 26, 23, 27, 2, 15, 7, 26, 20, 9, 19, 24, 44, 17, 12, 31, 12, 11, 23, 13, 30, 29, 47, 50, 37, 36, 28, 44, 30, 38, 28, 40, 36, 25, 30, 10, 7, 30, 24, 28, 32, 21, 4, 28, 4, 43, 37, 10, 27, 35, 29, 28, 3, 37, 22, 20, 40, 7, 20, 17, 22, 12, 30, 17, 44, 23, 27, 28, 26, 26, 27, 28, 24, 26, 34, 24, 25, 35, 36, 39, 20, 28, 8, 14, 16, 13, 3, 30, 20, 35, 16, 2, 14, 34, 3, 22, 4, 1, 10, 33, 1, 44, 14, 44, 29, 34, 21, 12, 30, 10, 22, 38, 12, 25, 27, 32, 35, 29, 26, 21, 30, 22, 30, 31, 27, 28, 30, 20, 14, 12, 32, 22, 16, 9, 2, 13, 25, 30, 8, 19, 10, 9, 6, 5, 4, 26, 15, 6, 25, 27, 28, 30, 36, 32, 33, 26, 35, 33, 27, 24, 10, 16, 22, 6, 31, 18, 33, 7, 31, 35, 10, 28, 9, 26, 16, 23, 35, 31, 26, 35, 29, 22, 40, 26, 34, 35, 3, 24, 31, 21, 20, 21, 6, 9, 28, 28, 10, 12, 5, 17, 7, 22, 3, 25, 1, 12, 3, 7, 5, 45, 26, 16, 21, 27, 7, 27, 25, 35, 5, 30, 28, 4, 37, 22, 21, 29, 21, 24, 18, 30, 22, 25, 1, 3, 9, 7, 24, 32, 20, 19, 25, 26, 23, 33, 18, 19, 31, 18, 1, 15, 31, 19, 22, 21, 7, 28, 31, 24, 34, 32, 30, 15, 19, 17, 16, 26, 21, 28, 17, 24, 27, 23, 18, 21, 14, 29, 12, 19, 6, 3, 21, 2, 10, 7, 9, 2, 32, 29, 22, 7, 34, 22, 32, 17, 6, 19, 8, 29, 25, 15, 22, 22, 29, 4, 12, 7, 5, 32, 2, 20, 25, 31, 11, 22, 6, 26, 43, 37, 34, 6, 30, 2, 36, 12, 44, 11, 36, 10, 29, 20, 23, 32, 8, 5, 15, 12, 14, 9, 20, 43, 10, 52, 36, 35, 27, 29, 11, 34, 1, 9, 25, 32, 1, 15, 27, 32, 34, 26, 26, 26, 23, 31, 26, 21, 32, 38, 24, 21, 32, 14, 11, 16, 21, 16, 44, 19, 14, 34, 22, 30, 31, 7, 39, 26, 24, 33, 45, 19, 10, 15, 4, 6, 12, 14, 16, 19, 18, 10, 19, 21, 29, 3, 19, 25, 31, 31, 14, 14, 8, 26, 32, 25, 20, 39, 2, 37, 34, 5, 38, 29, 31, 20, 21, 27, 33, 18, 14, 33, 31, 26, 12, 26, 29, 6, 8, 26, 17, 17, 10, 1, 12, 31, 26, 7, 22, 43, 41, 24, 17, 23, 32, 39, 39, 15, 38, 3, 13, 30, 7, 37, 41, 35, 1, 44, 31, 2, 4, 5, 1, 18, 8, 33, 31, 29, 28, 27, 27, 17, 10, 31, 30, 31, 28, 10, 20, 13, 3, 18, 3, 14, 44, 33, 32, 29, 21, 25, 4, 29, 10, 20, 31, 29, 25, 30, 16, 20, 22, 9, 22, 24, 19, 20, 17, 21, 24, 6, 28, 25, 23, 31, 14, 32, 25, 26, 24, 38, 15, 21, 9, 15, 22, 12, 31, 14, 17, 24, 12, 19, 36, 7, 38, 35, 49, 21, 3, 20, 26, 37, 23, 5, 30, 6, 17, 16, 43, 41, 22, 21, 26, 26, 4, 1, 8, 14, 21, 9, 19, 18, 12, 22, 14, 10, 16, 14, 16, 4, 34, 5, 8, 30, 32, 7, 2, 4, 36, 3, 25, 18, 29, 19, 38, 35, 23, 26, 27, 34, 24, 24, 24, 24, 29, 20, 26, 21, 26, 24, 30, 9, 22, 30, 38, 33, 13, 35, 1, 34, 1, 4, 32, 2, 22, 18, 33, 8, 15, 27, 19, 31, 26, 19, 21, 14, 29, 31, 10, 11, 7, 28, 26, 14, 31, 26, 12, 24, 7, 9, 26, 32, 29, 31, 9, 33, 9, 5, 17, 27, 10, 25, 29, 19, 7, 9, 22, 33, 26, 20, 25, 22, 30, 26, 29, 24, 39, 15, 40, 19, 28, 17, 26, 31, 31, 31, 19, 14, 46, 22, 19, 18, 28, 18, 21, 19, 39, 6, 36, 21, 2, 34, 22, 19, 31, 25, 22, 24, 24, 10, 49, 15, 19, 10, 14, 13, 26, 25, 23, 30, 24, 24, 21, 36, 21, 31, 22, 37, 32, 27, 24, 24, 39, 6, 8, 35, 20, 26, 22, 17, 16, 28, 35, 37, 5, 2, 20, 6, 5, 16, 7, 18, 6, 36, 27, 29, 36, 26, 34, 19, 21, 27, 43, 41, 29, 24, 39, 21, 36, 26, 31, 15, 10, 26, 25, 13, 12, 19, 4, 27, 32, 22, 6, 35, 56, 16, 38, 25, 24, 21, 16, 29, 17, 38, 53, 25, 35, 24, 20, 7, 21, 7, 4, 3, 29, 10, 32, 18, 6, 34, 26, 19, 31, 24, 20, 28, 33, 31, 23, 35, 17, 9, 21, 31, 38, 36, 37, 39, 35, 19, 16, 22, 38, 24, 21, 22, 21, 25, 18, 4, 22, 15, 16, 34, 41, 29, 31, 28, 38, 33, 22, 27, 34, 29, 6, 9, 21, 28, 36, 17, 23, 11, 11, 27, 30, 21, 6, 14, 24, 23, 15, 2, 15, 13, 20, 12, 1, 9, 6, 16, 17, 30, 24, 9, 27, 11, 10, 24, 9, 9, 26, 26, 38, 22, 8, 50, 26, 7, 16, 9, 6, 9, 11, 3, 11, 10, 15, 8, 30, 7, 31, 14, 17, 33, 23, 37, 24, 20, 28, 22, 35, 26, 15, 10, 33, 25, 33, 21, 22, 39, 24, 24, 35, 33, 33, 31, 29, 29, 37, 24, 22, 14, 15, 32, 17, 19, 43, 28, 24, 3, 24, 21, 41, 30, 26, 19, 19, 28, 10, 3, 32, 12, 34, 13, 30, 10, 36, 26, 29, 24, 26, 28, 30, 36, 7, 1, 3, 15, 17, 31, 19, 18, 2, 32, 34, 34, 17, 30, 29, 21, 28, 18, 5, 12, 29, 25, 33, 17, 1, 40, 15, 17, 25, 13, 27, 12, 9, 23, 8, 25, 28, 2, 11, 24, 9, 28, 39, 29, 28, 26, 33]",13.41499023,2.29921875,3,Jazz
0.177514793,4,1.196734694,32,4,1.307692308,2.923076923,"[5, 3, 8, 6, 3, 9, 7, 10, 6, 4, 4, 7, 3, 3, 5, 10]",1.532544379,1.230769231,6,Jazz
0.280470522,7,3.632170701,30,8,2.107142857,4.357142857,"[10, 1, 1, 1, 7, 5, 5, 5, 3, 5, 2, 7, 5, 1, 3, 4, 2, 7, 4, 2, 4, 3, 1, 8, 3, 4, 6, 7, 2, 9, 3, 4, 5, 1, 5, 2, 3, 2, 8, 3, 4, 1, 3, 9, 9, 4, 6, 6, 1, 2, 4, 8, 8, 5, 5, 12, 4, 4, 8]",5.920068027,1.702380952,1,Jazz
0,2,0.25,9,7,0,2,"[2, 7, 9]",0,1,7,Jazz
1.831597222,11,11.241676,24,15,8.625,2.416666667,"[15, 15, 8, 13, 13, 15, 20, 13, 15, 7, 2, 13, 16, 11, 11, 5, 16, 15, 15, 15, 15, 13]",0.576388889,2.458333333,20,Jazz
0,9,7.277790154,47,9,0,1.714285714,"[7, 4, 5, 23, 23, 3, 8, 16, 17, 16, 9, 15]",0.204081633,1,9,Jazz
0.461417703,16,21.13692108,87,20,4.961538462,3.956043956,"[13, 12, 12, 12, 14, 8, 5, 3, 4, 2, 3, 3, 6, 5, 5, 10, 2, 6, 10, 6, 9, 5, 16, 8, 4, 4, 6, 16, 1, 6, 3, 4, 8, 12, 12, 19, 2, 7, 3, 8, 12, 9, 1, 6, 6, 8, 7, 7, 1, 4, 2, 2, 12, 5, 4, 16, 5, 4, 20, 7, 19, 7, 9, 12, 14, 20, 9, 12, 5, 6, 10, 7, 8, 12, 4, 7, 6, 2, 8, 14, 12, 6, 2, 8, 7, 9, 14, 12, 7, 14, 6, 5, 9, 9, 16, 5, 9, 21, 4, 6, 5, 25, 13, 6, 3, 19, 4, 15, 1, 1, 1, 12, 5, 4, 12, 7, 1, 2, 6, 7, 3, 2, 5, 12, 3, 4, 1, 6, 9, 5, 25, 8, 3, 20, 5, 12, 12, 7, 11, 1, 5, 7, 8, 10, 2, 12, 12, 6, 5, 2, 1, 1, 8, 2, 4, 12, 5, 5, 8, 3, 11, 12, 19, 5, 6, 12, 7, 8, 12, 3, 13, 12, 12, 14, 5, 2, 9, 4, 5, 7, 5, 5, 5, 14, 3, 1, 5, 4, 5, 10, 9, 4]",4.426639295,1.989010989,4,Jazz
0.247324614,4,1.194004916,21,9,2.724137931,2.965517241,"[17, 5, 8, 8, 5, 2, 8, 1, 6, 12, 5, 5, 3, 6, 4, 2, 13, 3, 3, 6, 9, 3, 3, 1, 10]",2.24019025,1.448275862,6,Jazz
2.068012487,9,7.092230889,33,21,22.16129032,3.883870968,"[15, 33, 27, 33, 6, 33, 32, 22, 18, 4, 6, 27, 32, 32, 33, 32, 23, 33, 33, 13, 27, 13, 15, 13, 26, 27, 31, 13, 11, 33, 31, 13, 31, 33, 20, 32, 33, 17, 33, 11, 32, 32, 13, 27, 23, 22, 25, 32, 12, 27, 33, 32, 24, 18, 32, 23, 13, 23, 18, 20, 18, 23, 26, 18, 12, 15, 24, 25, 27, 18, 31, 23, 32, 31, 2, 23, 31, 12, 23, 31, 33, 23, 14, 26, 23, 32, 10, 32, 25, 18]",6.438126951,3.219354839,2,Jazz
0.216311489,7,3.696781336,29,3,2.696202532,3.82278481,"[1, 5, 5, 1, 5, 12, 2, 4, 3, 6, 7, 5, 12, 14, 9, 3, 12, 5, 5, 10, 15, 16, 14, 1, 4, 5, 3, 7, 2, 3, 2, 5, 8, 4, 1, 3, 10, 5, 4, 1, 8, 1, 4, 9, 12, 5, 8, 4, 6, 3, 5, 1, 3, 1, 7, 9, 1, 4, 1, 2, 5, 5, 5, 6, 9, 8, 3, 5, 2, 12, 8, 3, 7, 5, 3, 4, 5, 2, 7, 1, 5, 16, 9, 8, 1, 6, 1]",4.044544144,1.683544304,5,Jazz
0.168367347,6,2.684116597,17,7,0.5,3,"[2, 5, 1, 3, 2, 7, 3, 2, 2, 2, 2, 4]",1.285714286,1.214285714,3,Jazz
0.282708744,26,45.37531616,26,5,2.948717949,4.051282051,"[11, 12, 5, 3, 12, 3, 1, 5, 3, 5, 5, 5, 5, 7, 5, 9, 8, 1, 2, 3, 4, 3, 7, 12, 6, 5, 2, 1, 8, 4, 5, 2, 3, 1, 2, 1, 3, 4, 5, 13, 4, 10, 4, 5, 1, 2, 1, 9, 8, 2, 3, 4, 13, 5, 3, 8, 4, 5, 6, 4, 3, 3, 7, 7, 5, 14, 1, 2, 8, 7, 2, 4, 7, 10, 5, 7, 7, 1, 7, 2, 7, 4, 6, 10, 5, 2, 1, 2, 5, 3, 7, 5, 2, 4, 7, 7, 5, 8, 2, 10, 2, 6, 23, 10, 1, 10, 2, 5, 5, 1, 4, 5, 5, 13]",4.971729126,1.871794872,3,Jazz
0.207612457,12.85,14.10472453,33,2,2.845588235,4.029411765,"[1, 2, 5, 2, 7, 3, 3, 4, 12, 5, 4, 5, 5, 5, 3, 2, 5, 7, 4, 3, 5, 3, 6, 1, 1, 4, 5, 4, 1, 4, 7, 12, 10, 12, 1, 2, 9, 1, 4, 7, 8, 3, 2, 3, 2, 4, 16, 7, 5, 3, 4, 7, 4, 2, 5, 4, 1, 5, 2, 7, 4, 7, 5, 4, 3, 2, 4, 9, 5, 5, 10, 3, 5, 7, 1, 1, 5, 3, 11, 5, 2, 4, 1, 7, 8, 3, 5, 5, 4, 18, 7, 4, 1, 2, 3, 4, 5, 13, 12, 5, 2, 5, 7, 3, 3, 7, 12, 7, 4, 7, 5, 5, 3, 4, 7, 2, 19, 13, 5, 5, 7, 8, 5, 2, 6, 5, 5, 10, 1, 2, 3, 5, 3, 2, 8, 8, 1, 4, 10, 5, 9, 1]",3.32266436,1.794117647,3,Jazz
0,1,0,27,7,0,2.857142857,"[9, 3]",1.551020408,1,7,Jazz
0,3.55,1,22,5,0,1.6,"[7, 5, 5, 5]",0.24,1,5,Jazz
0,1.85,0.1875,12,3,0,3,"[3, 1, 8]",0.666666667,1,1,Jazz
0.672222222,8,5.105960355,11,6,2.866666667,2.733333333,"[7, 1, 5, 5, 8, 7, 4, 7, 1, 6, 11, 7, 7, 3, 7, 6, 5, 4, 6, 2, 6, 5, 5, 5, 2, 1, 7, 5, 6, 5, 2]",1.128888889,1.833333333,2,Jazz
0.098765432,3.788095238,0.95331138,8,5,0.555555556,2.222222222,"[1, 1, 1, 1, 5, 1, 5, 4]",1.50617284,1.111111111,4,Jazz
0,1,0,25,7,0,2,"[12, 7, 17]",2,1,7,Jazz
0,1.85,0.1875,12,4,0,1.6,"[1, 3, 4]",0.24,1,4,Jazz
0.098765432,1,0.008888889,15,7,0.444444444,2.666666667,"[4, 3, 5]",0.666666667,1.111111111,7,Jazz
0.355555556,4,1.3856,36,2,0.6,3.066666667,"[5, 2, 7, 4, 4, 2, 1, 26, 2, 3]",2.062222222,1.333333333,1,Jazz
0.360141452,13,14.34580394,46,1,3.230769231,4.272189349,"[3, 4, 3, 3, 26, 7, 5, 7, 2, 5, 7, 3, 4, 1, 9, 1, 1, 5, 4, 8, 2, 11, 2, 16, 17, 8, 13, 9, 4, 9, 1, 3, 1, 9, 3, 5, 4, 2, 7, 9, 3, 5, 3, 4, 5, 7, 3, 7, 4, 5, 5, 5, 24, 16, 7, 5, 8, 6, 12, 7, 2, 12, 5, 1, 7, 5, 4, 3, 3, 5, 4, 9, 2, 9, 7, 4, 1, 2, 7, 3, 9, 1, 7, 19, 3, 7, 9, 3, 5, 5, 7, 4, 6, 4, 2, 1, 5, 12, 1, 6, 3, 3, 2, 17, 5, 7, 3, 1, 5, 4, 12, 3, 2, 3, 9, 5, 2, 9, 5, 3, 5, 5, 2, 5, 3, 5, 3, 5, 2, 7, 9, 10, 12, 9, 5, 3, 10, 7, 2, 5, 5, 1, 26, 4, 13]",5.843072722,1.887573964,8,Jazz
0.296875,6,2.488234518,17,5,2.625,3.5,"[1, 5, 5, 3, 5, 5, 2, 8, 8, 6, 8, 12, 3, 8, 5, 6, 7, 8, 2, 5, 2, 3, 6, 6, 5, 8, 5, 3]",2.5,1.625,2,Jazz
0.573847182,8,5.24241017,47,1,1.462686567,3.134328358,"[3, 2, 3, 3, 1, 3, 6, 1, 3, 2, 2, 4, 4, 3, 1, 2, 1, 4, 2, 6, 3, 2, 2, 2, 3, 5, 3, 3, 6, 2, 2, 2, 3, 2, 1, 3, 8, 1, 14, 2, 1, 3, 4, 8, 6, 1, 1, 5, 2, 2, 2, 13, 2, 6, 3, 8, 8, 2, 2, 7, 2, 1, 4]",1.907329027,1.567164179,2,Jazz
0.231404959,16,17.52768957,24,5,6.212121212,3.696969697,"[12, 12, 8, 5, 17, 12, 21, 10, 12, 3, 12, 17, 4, 7, 2, 17, 3, 23, 5, 7, 23, 21, 23, 16, 12, 12, 19, 8, 15, 7, 15, 9, 2, 19, 17, 24, 16, 9, 4, 3]",3.968778696,1.636363636,5,Jazz
0,1.85,0.1875,12,1,0,1.333333333,"[11, 1, 11]",0.222222222,1,1,Jazz
0.235827664,12.85714286,11.5819096,24,9,6.047619048,3.238095238,"[12, 9, 2, 14, 12, 5, 7, 2, 4, 17, 10, 12, 4, 17, 9, 12, 5, 14, 19, 16, 12, 10, 3, 19, 9, 24]",1.133786848,1.619047619,9,Jazz
0.553323594,10,8.496748739,41,8,3.263513514,3.972972973,"[2, 5, 5, 12, 4, 5, 3, 8, 5, 3, 12, 10, 2, 5, 4, 4, 2, 1, 7, 12, 15, 2, 6, 5, 8, 7, 8, 5, 5, 11, 11, 1, 3, 7, 5, 12, 7, 11, 4, 1, 3, 1, 4, 4, 3, 2, 13, 5, 2, 3, 4, 2, 4, 3, 1, 6, 2, 10, 4, 8, 5, 5, 19, 6, 11, 4, 7, 5, 4, 5, 12, 1, 5, 12, 1, 12, 12, 9, 2, 1, 9, 4, 5, 4, 5, 13, 2, 13, 1, 5, 9, 2, 6, 8, 1, 1, 7, 3, 9, 3, 3, 1, 3, 5, 4, 13, 7, 7, 1, 8, 9, 15, 1, 11, 5, 3, 5, 9, 7, 3, 9, 12, 1, 6, 10, 6, 12, 8]",4.850620891,1.972972973,1,Jazz
0.289652379,17.67777778,28.70037902,63,1,20.68093385,4.361867704,"[3, 33, 33, 30, 28, 12, 13, 28, 57, 35, 24, 25, 43, 38, 48, 52, 42, 28, 24, 34, 43, 33, 44, 36, 48, 47, 34, 23, 22, 35, 6, 6, 30, 32, 20, 43, 34, 3, 27, 15, 27, 1, 30, 4, 24, 34, 43, 29, 36, 47, 42, 12, 26, 48, 31, 53, 12, 7, 18, 2, 2, 6, 38, 28, 26, 9, 11, 35, 32, 42, 6, 7, 31, 42, 36, 31, 28, 29, 43, 23, 21, 22, 27, 24, 35, 36, 20, 41, 37, 7, 39, 37, 35, 41, 32, 12, 1, 5, 26, 9, 25, 27, 44, 6, 57, 12, 41, 43, 45, 47, 46, 45, 35, 33, 3, 36, 33, 12, 39, 24, 30, 28, 24, 29, 34, 40, 36, 41, 41, 21, 15, 36, 26, 14, 36, 29, 27, 29, 12, 39, 42, 32, 32, 41, 1, 45, 39, 37, 34, 40, 21, 37, 45, 3, 46, 53, 34, 28, 32, 46, 41, 48, 29, 7, 35, 8, 15, 24, 48, 39, 46, 29, 14, 12, 41, 18, 7, 4, 41, 34, 36, 39, 36, 31, 57, 53, 10, 40, 45, 12, 13, 14, 11, 38, 21, 24, 34, 35, 39, 11, 30, 18, 36, 42, 47, 48, 34, 36, 30, 1, 10, 34, 47, 4, 42, 38, 14, 5, 7, 29, 26, 19, 22, 4, 2, 3, 23, 24, 36, 12, 30, 18, 1, 46, 32, 53, 33, 12, 27, 29, 18, 24, 24, 50, 15, 21, 33, 3, 8, 8, 10, 19, 15, 17, 18, 19, 39, 8, 40, 24, 4, 43, 31, 1, 48, 26, 27, 41, 26, 37, 30, 38, 25, 18, 21, 35, 1, 21, 10, 36, 24, 7, 15, 27, 12, 11, 6, 22, 39, 29, 24, 27, 41, 37, 41, 33, 36, 31, 39, 34, 41, 40, 15, 6, 12, 27, 38, 36, 36, 33, 32, 20, 27, 33, 29, 26, 24, 43, 22, 24, 15, 12, 34, 5, 3, 20, 15, 21, 23, 26, 28, 39, 23, 26, 33, 25, 24, 45, 40, 35, 5, 4, 15, 6, 32, 9, 17, 35, 44, 39, 42, 46, 3, 2, 40, 17, 15, 27, 32, 23, 32, 26, 19, 39, 7, 2, 41, 34, 52, 7, 5, 12, 21, 24, 29, 48, 26, 14, 21, 45, 52, 43, 50, 43, 41, 36, 40, 42, 30, 52, 14, 16, 17, 24, 5, 32, 2, 27, 14, 29, 37, 4, 1, 22, 26, 19, 24, 12, 7, 18, 28, 31, 29, 14, 27, 21, 27, 26, 21, 22, 20, 21, 6, 22, 22, 29, 31, 45, 28, 41, 32, 25, 21, 2, 5, 10, 11, 46, 28, 45, 39, 41, 32, 24, 43, 47, 39, 43, 31, 28, 26, 47, 46, 27, 22, 14, 52, 34, 19, 11, 28, 26, 10, 16, 23, 42, 45, 47, 31, 33, 34, 5, 50, 20, 41, 31, 24, 26, 27, 21, 33, 19, 26, 33, 3, 26, 53, 18, 31, 43, 27, 33, 14, 23, 3, 9, 48, 46, 29, 36, 34, 7, 36, 38, 29, 39, 37, 12, 38, 38, 29, 31, 4, 29, 4, 7, 29, 26, 24, 19, 15, 16, 19, 1, 4, 9, 15, 10, 38, 26, 23, 10, 21, 14, 13, 37, 41, 31, 36, 33, 35, 24, 28, 2, 16, 40, 21, 33, 31, 1]",7.779557601,2.064202335,4,Jazz
0.195555556,3.25,0.859375,39,15,2.733333333,3.466666667,"[25, 19, 36, 20, 15, 2, 24, 20, 19]",2.648888889,1.266666667,19,Jazz
0.733263889,10,8.213923072,36,4,5.166666667,3.666666667,"[12, 5, 7, 8, 4, 19, 4, 15, 19, 5, 17, 19, 5, 9, 4, 4, 6, 5, 19, 1, 25, 29, 7, 6, 11, 10, 13, 11, 7, 15, 12, 20, 3, 4, 5, 4, 3, 5, 2, 22, 5, 2, 7, 11, 21, 19, 25, 12, 3, 2, 22, 16, 12, 5, 4, 4, 3, 3, 8, 5, 4, 17, 24, 6, 25, 15, 2, 6, 17, 3, 4, 3, 5, 8, 4, 2, 7, 12, 7, 19, 5, 3, 5, 7, 12, 21, 12, 12, 12, 21, 3, 11, 22, 5, 3, 19, 5, 2, 15, 13, 12, 15]",2.838888889,2.091666667,4,Jazz
1.013313138,13.95833333,17.97781621,31,13,11.95089286,3.705357143,"[10, 5, 23, 11, 2, 13, 16, 23, 9, 14, 6, 8, 28, 7, 6, 9, 5, 23, 14, 21, 22, 20, 19, 12, 8, 5, 13, 10, 22, 16, 20, 11, 11, 24, 24, 12, 29, 12, 21, 19, 30, 2, 14, 29, 21, 13, 3, 11, 8, 29, 11, 16, 21, 19, 19, 14, 14, 1, 24, 22, 1, 27, 22, 16, 11, 7, 6, 11, 27, 17, 5, 19, 8, 28, 3, 7, 11, 9, 9, 8, 28, 12, 21, 23, 7, 13, 9, 21, 23, 12, 28, 11, 2, 11, 9, 11, 11, 20, 14, 10, 12, 22, 16, 19, 6, 10, 28, 10, 10, 10, 16, 29, 5, 14, 6, 11, 18, 22, 6, 1, 13, 4, 1, 29, 10, 8, 26, 10, 10, 8, 2, 11, 24, 21, 16, 15, 17, 21, 4, 16, 16, 16, 9, 25, 19, 16, 5, 27, 16, 23, 25, 8, 14, 10, 22, 11, 29, 22, 30, 20, 28, 18, 22, 27, 8, 10, 20, 19, 20, 14, 27, 19, 11, 16, 23, 17, 5, 22, 21, 11, 13, 6, 23, 11, 11, 27, 29, 25, 17, 18, 5, 19, 5]",4.100685587,2.616071429,6,Jazz
0.35567867,14,16.80505369,43,7,6.389473684,3.410526316,"[26, 3, 2, 15, 19, 18, 22, 26, 5, 11, 3, 6, 2, 5, 19, 18, 18, 1, 4, 14, 3, 1, 3, 18, 19, 7, 1, 7, 4, 10, 17, 22, 2, 11, 7, 7, 4, 8, 9, 17, 6, 19, 26, 21, 12, 9, 15, 19, 4, 22, 4, 5, 8, 24, 9, 14, 11, 16, 19, 14, 19, 10, 3, 7, 9, 1, 11, 18, 38, 6, 9, 7, 16, 1, 6, 19, 17, 10, 7, 26, 4, 19, 16, 7, 6, 3, 19, 9, 11, 2, 19, 17, 19, 21, 3]",2.978836565,1.789473684,1,Jazz
0,1,0,13,13,0,1,"[13, 13]",0,1,13,Jazz
0.370747922,8,4.4651,24,4,3.326315789,4.105263158,"[3, 1, 12, 9, 3, 6, 2, 2, 10, 11, 4, 4, 9, 2, 8, 9, 10, 8, 9, 8, 3, 5, 10, 6, 7, 5, 4, 8, 4, 3, 6, 5, 5, 7, 3, 2, 7, 1, 11, 1, 4, 8, 10, 9, 9, 3, 5, 3, 5, 7, 4, 11, 4, 7, 7, 9, 9, 1, 7, 1, 9, 2, 3, 5, 7, 5, 4, 9, 3, 6, 5, 3, 10, 5, 12, 4, 10, 7, 3, 10, 5, 12, 12, 5, 8, 5, 11]",5.125761773,1.863157895,2,Jazz
0.222222222,3,0.547289504,12,3,1.888888889,2.666666667,"[9, 4, 3, 8, 5, 12, 3, 5]",1.333333333,1.333333333,12,Jazz
0,2,0.198347107,24,1,0,2.545454545,"[9, 9, 1, 12, 12, 7, 5, 1]",1.157024793,1,1,Jazz
0,3.55,1,17,8,0,1.6,"[8, 7, 16, 14]",0.24,1,8,Jazz
0.202148438,6,2.500946458,34,9,1.1875,3.4375,"[8, 7, 8, 31, 16, 9, 7, 15, 4, 4, 7, 9, 2, 8, 3, 7, 8, 5, 7, 3, 33, 5, 4, 7, 8]",3.55859375,1.28125,7,Jazz
0,1.75,0.143209877,14,10,0,2.285714286,"[10, 7, 7, 2, 2]",1.06122449,1,10,Jazz
0.423650056,9.15,7.47229332,26,2,3.949367089,3.417721519,"[10, 2, 4, 9, 4, 6, 7, 11, 3, 2, 6, 3, 4, 10, 9, 11, 2, 6, 10, 5, 5, 7, 1, 10, 10, 9, 6, 6, 5, 10, 5, 3, 9, 7, 5, 8, 11, 7, 7, 4, 11, 8, 11, 7, 7, 14, 7, 4, 7, 15, 3, 5, 1, 21, 7, 3, 6, 3, 7, 9, 8, 5, 7, 3, 4, 10, 9, 2, 4, 4, 3, 1, 4, 14, 6, 11, 7, 2, 10, 7, 11, 8, 7, 3, 9, 10]",1.787534049,1.860759494,3,Jazz
0,4.3,1.555555556,10,3,0,1.666666667,"[1, 3, 7, 1, 1]",0.222222222,1,3,Jazz
0.442570417,7,3.88096291,29,5,3.116883117,3.584415584,"[7, 2, 4, 9, 3, 3, 2, 9, 10, 4, 8, 3, 10, 6, 5, 2, 6, 7, 1, 8, 2, 5, 5, 7, 4, 4, 3, 5, 10, 5, 4, 5, 4, 12, 16, 17, 1, 8, 5, 10, 8, 2, 8, 14, 5, 4, 1, 6, 3, 13, 1, 3, 5, 1, 2, 2, 5, 7, 7, 5, 3, 2, 5, 7, 7, 4, 7, 4]",3.437679204,1.805194805,7,Jazz
0.09,2.5,0.429752066,26,2,0.2,2,"[5, 5, 1, 4, 5, 2, 3]",0.6,1.1,2,Jazz
0,4.05,1.4475,36,2,0,1.833333333,"[5, 2, 2, 5, 5, 2, 5, 3, 2]",0.472222222,1,2,Jazz
