melodic_variance,repeteadness_mean,repeteadness_variance,pitch_in_piece,weighted_abruptness,pitch_in_rules,branchiness_mean,branchiness_variance,melodic_mean,unweighted_abruptness,label
0.688090737,1.714285714,0.704081633,19,1.807213439,4.304347826,3.391304348,2.064272212,1.913043478,1.396014493,Classical
0.266988062,4.534059946,7.706605588,25,0.326046727,3.606060606,4.924242424,8.236685032,1.924242424,0.166723805,Classical
0.614532653,5.385948862,13.15120701,29,0.304472425,3.327044025,3.823899371,3.013013726,2.182389937,0.239390428,Classical
0.387755102,2.146666667,1.280711111,14,2.383516484,0.642857143,3.285714286,2.632653061,1.428571429,1.725,Classical
0.34523341,4.739013367,9.305960527,36,0.270402315,4.757575758,4.147186147,5.528119788,2.073593074,0.13671174,Classical
0.33033241,2.818518519,3.263360768,19,1.069167852,2.289473684,3.473684211,3.775623269,1.657894737,0.567063774,Classical
0,1.666666667,0.555555556,3,0.325,0,1.5,0.25,1,0.325,Classical
0.408163265,3.287170264,3.94852045,26,0.654562543,3.298701299,4.103896104,5.547647158,1.857142857,0.509939622,Classical
0.373333333,1.658730159,0.710254472,12,1.256190476,0.933333333,2.8,2.56,1.4,0.956190476,Classical
0.313920455,5.682671409,12.74069472,26,0.830113636,4.579545455,4.045454545,5.929752066,1.875,0.415054968,Classical
0,1.5,0.5,50,0.180555556,0,2,0.888888889,1,0.180555556,Classical
0.308539945,1.765957447,0.8601177,24,0.654403409,1.515151515,3.636363636,3.32231405,1.454545455,0.395601852,Classical
0.500144402,10.43086607,53.50994539,33,0.370213439,4.532608696,4.144927536,5.109430792,2.199275362,0.183113933,Classical
0.5,2.860992908,3.599022182,14,1.1375,1.9375,2.5,1.125,1.5,0.8565625,Classical
0.094182825,2,1.166666667,19,0.906432749,0.368421053,3.157894737,2.764542936,1.105263158,0.777777778,Classical
0,1.2,0.16,24,0.116666667,0,1.333333333,0.222222222,1,0.116666667,Classical
0.601829003,4.230064412,6.822862707,27,0.282765207,3.493975904,3.469879518,2.514152998,1.975903614,0.287834264,Classical
0.156342456,3.017978921,4.168926603,44,0.107872451,8.495192308,4.759615385,9.24029216,1.951923077,0.072569429,Classical
0.515555556,8.944779895,34.87669863,31,0.442399116,4.185185185,4.177777778,4.783209877,2.133333333,0.199279133,Classical
0.248888889,3.6,5.64,19,0.896091954,2,3.933333333,2.528888889,1.533333333,0.532758621,Classical
0.311831153,8.518072289,25.71399221,22,0.53659472,5.379310345,3.586206897,2.27705113,1.775862069,0.388876286,Classical
0.549115646,3.001899696,3.559364607,24,0.535554029,3.923809524,3.847619048,3.443446712,2.057142857,0.306318027,Classical
0.452479339,3.337109254,4.610283208,24,0.277954732,3.988636364,3.477272727,1.931301653,1.954545455,0.273186607,Classical
0.429111531,2.348659004,1.75370297,19,0.448405797,3.065217391,3.608695652,3.238185255,1.695652174,0.332608696,Classical
0.168367347,1.285714286,0.204081633,16,1.075274725,0.357142857,3.571428571,2.102040816,1.214285714,0.648443223,Classical
0.299802761,2.945652174,3.334002836,41,0.527580972,2.923076923,3.692307692,5.34122288,1.538461538,0.408164642,Classical
0,1.571428571,0.530612245,20,0.505555556,0,2.444444444,0.913580247,1,0.447222222,Classical
0.731568998,4.670909091,10.45060826,22,1.121932367,2.956521739,3.304347826,2.516068053,1.913043478,0.745378422,Classical
0.794111679,8.394501891,30.67234463,27,0.358905059,4.045045045,3.981981982,4.323999675,2.31981982,0.189699379,Classical
0.607645429,3.776744186,5.424575446,24,0.455976644,3.294736842,3.578947368,2.87534626,2.115789474,0.321515118,Classical
0.412139343,9.075137124,52.22296921,57,0.124987971,9.107476636,4.355140187,7.52496579,2.257009346,0.074954013,Classical
0.518200692,8.00803524,35.6903917,29,0.239048904,4.141176471,3.835294118,3.031695502,2.105882353,0.192153781,Classical
0.343669137,4.188953771,9.537694508,29,0.220291391,3.602649007,4.026490066,4.131748608,1.973509934,0.15797638,Classical
0.22680506,9.072479314,28.60415527,48,0.146992972,9.41091954,4.67816092,9.29297133,1.985632184,0.096240182,Classical
0.148760331,1.811965812,0.857330703,12,1.410909091,0.909090909,3.272727273,0.925619835,1.181818182,0.912954545,Classical
0.260653958,4.898455388,11.18018044,66,0.131817492,12,4.606741573,8.270066911,2.004494382,0.083205411,Classical
0.24408284,3.436170213,4.118266184,20,0.739576923,2,3.153846154,2.668639053,1.423076923,0.655769231,Classical
0.416232639,5.952743391,16.55570221,23,0.907938596,3.541666667,4.166666667,4.826388889,2.020833333,0.367910401,Classical
0.241735537,2.719230769,2.885014793,15,0.675324675,0.909090909,3.363636364,3.32231405,1.409090909,0.468975469,Classical
0.501077255,9.091433644,20.56642906,21,0.475877193,3.754385965,3.368421053,1.601108033,1.912280702,0.296747076,Classical
0.640581717,6.494818653,13.85100942,22,0.630363917,2,3.105263158,2.462603878,1.868421053,0.557610242,Classical
0.133918757,5.611095853,12.36125013,46,0.118876022,10.66666667,4.661654135,8.8253717,1.919799499,0.070455378,Classical
0.247658689,4.580645161,8.256399584,26,0.402150538,1.483870968,3.290322581,1.431841831,1.451612903,0.370967742,Classical
0.464320988,5.297152625,11.17084289,36,0.7667603,2.266666667,3.666666667,3.244444444,1.811111111,0.366987211,Classical
0.232154303,13.89286104,79.50389454,54,0.389066353,2.496183206,3.801526718,5.136180875,1.633587786,0.233493163,Classical
0.444335938,2.723076923,2.822654269,12,0.524596774,2.875,3.6875,3.83984375,1.84375,0.456350806,Classical
0.90234375,2.562996032,1.987113263,12,1,1.5625,3.25,2.4375,1.8125,0.9375,Classical
0.249134948,2.172413793,2.246135553,22,0.719073084,1.5,3.588235294,2.653979239,1.470588235,0.493464052,Classical
1.030963139,4.333799144,11.39314135,32,0.35375,2.855172414,3.531034483,2.193864447,2.227586207,0.295399784,Classical
0.525416891,3.984040334,8.135928356,31,0.290754509,4.951048951,4.174825175,5.808596997,2.269230769,0.143507937,Classical
0.532544379,3.732851564,6.166221935,24,0.552379249,4.823076923,3.815384615,4.442840237,2.076923077,0.336019706,Classical
0.279470606,2.957671958,2.728367067,18,0.521877611,2.035087719,4.070175439,4.942443829,1.701754386,0.439124821,Classical
0.16,1.25,0.1875,13,0.739761905,0.6,3.733333333,2.328888889,1.2,0.648154762,Classical
0.278173702,3.696313975,6.32011977,51,0.133446814,7.329646018,4.424778761,7.739916986,2.07079646,0.085207912,Classical
0.37244898,2.697142857,2.883134694,13,1.321978022,0.714285714,2.714285714,1.06122449,1.357142857,1.321978022,Classical
0.297183336,3.134715026,4.199468442,31,0.473291183,2.324675325,4.623376623,5.793219767,1.675324675,0.260027002,Classical
0.1875,1,0,7,0.878571429,0.5,3.25,1.4375,1.25,0.695238095,Classical
0.16,1.285714286,0.204081633,12,1.158333333,0.6,3.2,2.16,1.2,1.142083333,Classical
0.35261708,2.081632653,1.585172845,16,0.911931818,2,4.181818182,5.603305785,1.636363636,0.56969697,Classical
0.6016,4.424852071,7.893110185,14,0.87425,2.08,3.04,2.8384,1.72,0.683666667,Classical
0.205693632,7.840704417,31.33438307,53,0.169296896,5.090634441,4.525679758,5.917014266,1.891238671,0.096932518,Classical
0.11439978,3.699911527,8.477101967,40,0.108544213,8.237995825,4.613778706,9.556469855,1.949895616,0.074465245,Classical
0.270970985,6.750838926,15.28707983,26,0.37190352,4.771186441,4.440677966,6.754955473,1.906779661,0.206529597,Classical
0,1,0,13,0.50625,0,3.555555556,2.024691358,1,0.50625,Classical
0.390532544,1.25,0.1875,14,0.912820513,0.769230769,3.384615385,1.775147929,1.384615385,0.701470085,Classical
0.824196597,3.64556962,5.313197671,12,0.848221344,1.739130435,3.391304348,1.194706994,1.956521739,0.742424242,Classical
0.332168772,4.537343358,6.691312241,27,0.590491803,2.786885246,3.868852459,3.982800322,1.721311475,0.446773206,Classical
0.052469136,1.363636364,0.41322314,20,0.614215686,0.388888889,4,3.777777778,1.055555556,0.512696078,Classical
0.198347107,1.669642857,0.702726403,12,2.625454545,1.363636364,3.090909091,2.082644628,1.272727273,1.703484848,Classical
0.5475,4.366393179,8.906802293,34,0.458590909,3.71,3.7,2.31,1.95,0.45840303,Classical
0.244897959,1.621052632,0.774293629,17,1.036904762,1.428571429,3.333333333,1.841269841,1.428571429,0.845619048,Classical
0.647058824,3.057692308,3.650517751,12,1.126470588,2.794117647,3.647058824,3.287197232,2,1.072385621,Classical
0.391952827,3.778037383,6.298863438,29,0.33558906,2.838709677,3.76344086,3.040813967,1.870967742,0.287751675,Classical
0.321005917,3.384468695,4.023870173,24,0.673646378,3.711538462,4.365384615,5.308801775,1.923076923,0.271833224,Classical
0.372434274,2.915298384,3.399598175,26,0.389878328,4.102803738,4.14953271,3.566425015,1.962616822,0.255407629,Classical
0.454221165,4.259685864,5.692144404,20,0.964839901,1.586206897,3.379310345,2.92508918,1.551724138,0.764655172,Classical
0.388888889,1.285714286,0.204081633,12,0.926136364,0.75,3.166666667,1.972222222,1.333333333,0.700757576,Classical
0.485434007,4.239700375,9.875128,22,0.333635814,2.827586207,3.517241379,2.146254459,1.879310345,0.3332073,Classical
0.472222222,2.068376068,1.39893345,14,1.32745098,1.611111111,3.666666667,3,1.5,0.660457516,Classical
0.17622785,3.483595977,8.330193664,61,0.077204544,5.951935915,4.59012016,8.287272215,2.002670227,0.058252133,Classical
0.743801653,2.110526316,1.25199446,14,0.745400433,1.272727273,3.181818182,1.966942149,1.727272727,0.452813853,Classical
1.097942524,11.03507821,46.36729803,36,0.565126715,4.473469388,4.302040816,7.329179509,2.404081633,0.231324314,Classical
0.7475,2.110344828,1.526674594,19,1.376538462,1.825,3.85,3.6775,1.95,0.656971917,Classical
0.15139953,8.637057148,34.77565996,53,0.114541406,11.99171271,4.160220994,6.421843045,1.906077348,0.091089438,Classical
0.2496,2.392156863,1.414840446,16,0.497666667,1.68,3.2,1.68,1.52,0.446333333,Classical
0.505443461,5.805349183,15.38113038,21,0.332471349,3.734939759,3.903614458,3.846131514,2.024096386,0.225397852,Classical
0.457293881,4.304092995,6.851208392,49,0.365343019,4.511864407,4.189830508,5.685998276,2.061016949,0.170193092,Classical
0.349030471,1.411764706,0.359861592,13,0.87251462,1.105263158,3.157894737,2.869806094,1.421052632,0.567121507,Classical
0.082644628,1.26,0.2004,16,1.035454545,0.363636364,2.727272727,1.107438017,1.090909091,1.030909091,Classical
0.486486486,3.64333018,5.588018427,21,0.46982599,3.567567568,3.783783784,2.250547845,2,0.312532395,Classical
0.36561595,4.155096012,8.772104754,28,0.272247784,5.28358209,3.970149254,3.193138784,2.007462687,0.168780159,Classical
0.470742932,3.295238095,3.323174603,17,0.73582996,2.692307692,3.846153846,4.130177515,1.871794872,0.647758338,Classical
0.332899306,3.131578947,4.048476454,36,0.885195035,3.604166667,3.833333333,5.847222222,1.520833333,0.583333333,Classical
0.735253772,2.111111111,1.351080247,15,1.019230769,2,3.111111111,1.802469136,1.925925926,0.911574074,Classical
0.566878516,3.848264219,6.066181852,24,0.879945844,4.170940171,3.88034188,5.13098108,2.11965812,0.407931212,Classical
0.5275,2.774647887,3.075976989,10,0.810394737,1.65,3.3,3.11,1.65,0.7475,Classical
0.404982699,2.816849817,3.116639161,25,0.379190476,4,3.741176471,3.39183391,1.917647059,0.277002801,Classical
0,1,0,10,1.964285714,0,3.714285714,1.346938776,1,0.847222222,Classical
0.486083984,9.97965149,23.22429645,30,1.196279762,3.484375,3.8125,4.33984375,1.828125,0.472445437,Classical
0.459183673,5.420581973,11.62788014,30,0.343028229,3.172619048,3.738095238,3.014739229,2.071428571,0.27403051,Classical
0.483841182,4.865509761,8.83657615,15,0.390977444,4.456140351,3.543859649,2.739304401,2.157894737,0.322560568,Classical
0.293872695,7.12627924,14.24150817,19,0.722332317,2.87804878,3.56097561,3.612135634,1.731707317,0.518658537,Classical
0.235349716,4.807627119,10.08771019,26,0.620568562,4.27173913,4.369565217,4.037334594,1.782608696,0.280195998,Classical
0,1.4,0.24,8,0.583333333,0,2.5,0.25,1,0.583333333,Classical
0.553189673,5.201353041,11.70367703,33,0.256328658,4.392561983,4.330578512,6.378321153,2.194214876,0.140339923,Classical
0,1.909090909,0.991735537,15,0.142857143,0,1.428571429,0.244897959,1,0.142857143,Classical
0.541666667,4.148782848,7.640300995,26,0.243419471,4.569444444,3.819444444,3.259066358,2.166666667,0.175273164,Classical
0.098765432,1.2,0.16,12,1.181944444,0.555555556,3.111111111,1.87654321,1.111111111,0.7875,Classical
0.311634349,2.880952381,3.285827664,39,0.609578947,4.223684211,3.921052632,4.177977839,1.631578947,0.339958396,Classical
0.247460938,6.037894934,14.08063103,29,0.19547956,5.575,3.8875,3.76234375,1.90625,0.154091532,Classical
0.857312723,2.52118019,2.450802919,19,1.541681791,2.879310345,3.586206897,4.001189061,2.068965517,1.009981851,Classical
0.4516,5.000847458,11.98152471,20,0.617142857,2.34,3.68,2.8576,1.78,0.481278912,Classical
0.888562124,5.973160055,16.20660147,28,0.349195681,4.917491749,3.828382838,5.389689464,2.458745875,0.186965551,Classical
0.51687363,4.288100209,8.649774888,35,0.230984136,4.254054054,4.010810811,3.989072316,2.135135135,0.148570065,Classical
0.273829284,4.503851451,10.70450749,31,0.404559271,4.886524823,4.184397163,4.476635984,1.90070922,0.223124427,Classical
0.229591837,1.733333333,0.862222222,11,0.975824176,1.357142857,3.714285714,2.489795918,1.357142857,0.747252747,Classical
0.315371901,2.835526316,2.979527355,24,0.654326599,3.145454545,3.963636364,4.398677686,1.709090909,0.425209756,Classical
0.304399524,6.442708333,15.91338433,16,0.942857143,2.379310345,3.586206897,3.621878716,1.620689655,0.627339901,Classical
0.578962163,4.01552206,6.547580984,38,0.342661397,4.004329004,3.956709957,4.344446318,2.220779221,0.181355776,Classical
0.177514793,2.854545455,2.856418733,12,1.465384615,0.846153846,2.615384615,1.621301775,1.230769231,1.195673077,Classical
0.203817552,4.5105563,11.34964693,51,0.223688472,10.40932642,3.803108808,2.945689817,1.844559585,0.167721608,Classical
0.462249971,4.187560137,7.508754757,22,1.036746143,3.215053763,4.107526882,4.827147647,1.989247312,0.45854736,Classical
0.371107266,3.20979021,3.550393662,19,1.043894831,2.441176471,3.470588235,2.778546713,1.735294118,0.535011884,Classical
0.317637877,4.892301858,11.90693227,19,0.577472237,3.64516129,4.129032258,3.176899063,1.85483871,0.298387852,Classical
0.644198215,3.119324122,3.642826584,28,0.752227915,3.833333333,3.98245614,4.017236073,2.070175439,0.388973096,Classical
0.425127831,4.26,6.5224,24,0.517417417,2.108108108,3.243243243,1.481373265,1.702702703,0.375788288,Classical
0.798399508,5.145254833,12.88525428,27,0.310154799,3.771929825,3.777777778,3.576348278,2.385964912,0.198725654,Classical
0.204081633,1.4375,0.37109375,14,0.820879121,0.785714286,2.714285714,2.775510204,1.285714286,0.820879121,Classical
0.439909297,2.096153846,1.125369822,12,0.767979592,1.666666667,3.047619048,1.854875283,1.523809524,0.752566327,Classical
0.404890376,5.275730816,11.98673008,26,0.530134298,4.388429752,3.917355372,3.530359948,2.008264463,0.286914285,Classical
0.466701353,5.222123331,13.17651801,40,0.513145817,3.524193548,3.806451613,3.494797086,1.967741935,0.288683451,Classical
0.642623438,4.714440807,10.50326254,26,0.670347787,3.634146341,3.634146341,3.719809637,2.06097561,0.510668348,Classical
0.970603238,5.288829829,14.85441062,38,0.717066062,2.917098446,3.440414508,2.308625735,2.284974093,0.476861243,Classical
0.72891307,3.826443404,6.649066749,31,0.351347683,4.141078838,4,4.356846473,2.290456432,0.233386649,Classical
0.304399524,4.536180308,7.372560763,27,0.603176044,2.551724138,3.655172414,3.501783591,1.620689655,0.37684513,Classical
0.867674858,3.25974026,4.127340192,19,0.591884058,3.239130435,3.52173913,2.075614367,2.043478261,0.477301127,Classical
0.377547666,7.096161137,20.2265994,28,0.825861638,3.923076923,3.666666667,2.709401709,1.858974359,0.360124945,Classical
0.3744,3.594991055,6.213499061,23,0.243135484,4.08,3.968,3.278976,2.04,0.158096416,Classical
0.416388889,2.404958678,1.976504337,24,0.603163842,3,4.166666667,6.738888889,1.816666667,0.381425007,Classical
0.626457476,4.694830545,9.612854491,26,0.65386812,3.75,3.814814815,4.92866941,2.175925926,0.533513038,Classical
0.44,4.231404959,5.28529472,13,1.169210526,1.45,3.6,4.44,1.6,0.879649123,Classical
0.3863818,3.246387833,3.987353872,31,0.295414699,4.503649635,4.423357664,5.353615003,1.97810219,0.187663825,Classical
0.213017751,2.258064516,1.52049948,12,1.556410256,0.846153846,3.076923077,2.071005917,1.307692308,0.718108974,Classical
0.331597222,1.909090909,1.112947658,13,0.711322464,1.541666667,3.333333333,3.222222222,1.541666667,0.554664855,Classical
0.234375,1.454545455,0.429752066,12,0.688333333,1,3.75,1.9375,1.375,0.565833333,Classical
0.222222222,3.569892473,5.25586773,24,0.449417249,2.893939394,4.333333333,4.555555556,1.666666667,0.283295593,Classical
0.402366864,3.541666667,4.831597222,9,0.686004274,1.230769231,2.923076923,0.840236686,1.538461538,0.603792735,Classical
0.301939058,2.307692308,1.693786982,26,0.326742532,1.868421053,3.052631579,1.36565097,1.526315789,0.326742532,Classical
0.35,1.818181818,0.815426997,14,1.188947368,1.35,3.4,2.64,1.5,1.053947368,Classical
0.831024931,1.872844828,1.207744996,10,1.104093567,2.263157895,3.157894737,2.659279778,1.894736842,0.867251462,Classical
0.109375,0.944444444,0.009259259,10,0.96875,0.25,2.5,1.25,1.125,0.96875,Classical
0.645061728,4.103092784,6.422361569,12,0.945261438,1.722222222,3.111111111,2.543209877,1.722222222,0.638616558,Classical
0.325207101,6.092511013,15.89599384,21,0.45,2.938461538,3.6,2.332307692,1.830769231,0.289663462,Classical
0.245714286,4.841445428,10.13587323,21,0.559006211,3.285714286,4.085714286,3.764081633,1.8,0.355985655,Classical
0.81,2.466666667,2.026666667,12,0.890526316,1.2,3.1,2.09,1.7,0.75,Classical
0.712233868,6.592658844,18.80337323,44,0.364384796,4.448087432,3.912568306,6.331153513,2.273224044,0.234396476,Classical
0.631592092,4.104477612,8.09953219,50,0.348954057,2.683870968,3.625806452,2.776108221,2.025806452,0.217922078,Classical
