source	target	probability
-8|-17.-2	6|-8	0.5
-8|-17.-2	-2|-8.-17	0.5
-8|-17.0	-3|-8.-17	0.25
-8|-17.0	-5|-8.-17	0.25
-8|-17.0	-1|-8.-17	0.25
-8|-17.0	2|-8.-17	0.25
-8|-17.-26	-16|-8.-17	0.3333333333333333
-8|-17.-26	-29|-8.-17	0.3333333333333333
-8|-17.-26	-7|-8.-17	0.3333333333333333
-8|-17.-9	-10|-8.-17	0.3333333333333333
-8|-17.-9	-19|-8.-17	0.3333333333333333
-8|-17.-9	-5|-8.-17	0.3333333333333333
-8|-17.-8	-17|-8.-17	0.42857142857142855
-8|-17.-8	-3|-8.-17	0.14285714285714285
-8|-17.-8	4|-8.-17	0.2857142857142857
-8|-17.-8	16|-8.-17	0.14285714285714285
-8|-17.4	4|-8.-17	0.5
-8|-17.4	14|-8.-17	0.5
-8|-17.-24	-22|-8.-17	0.07692307692307693
-8|-17.-24	-17|-8.-17	0.3076923076923077
-8|-17.-24	-5|-8.-17	0.07692307692307693
-8|-17.-24	9|-8.-17	0.07692307692307693
-8|-17.-24	-24|-8.-17	0.07692307692307693
-8|-17.-24	-12|-8.-17	0.07692307692307693
-8|-17.-24	6|-8	0.07692307692307693
-8|-17.-24	4|-8.-17	0.07692307692307693
-8|-17.-24	12|-8.-17	0.15384615384615385
-8|-17.-12	11|-8.-17	0.5
-8|-17.-12	-6|-8.-17	0.5
-8|-17.-13	-14|-8.-17	1.0
-8|-17.19	9|-8.-17	0.5
-8|-17.19	17|-8	0.5
-8|-17.-29	0|-8.-17	0.3333333333333333
-8|-17.-29	-3|-8.-17	0.16666666666666666
-8|-17.-29	5|-8	0.16666666666666666
-8|-17.-29	-5|-8.-17	0.16666666666666666
-8|-17.-29	-7|-8.-17	0.16666666666666666
-8|-17.-14	-3|-8.-17	1.0
-8|-17.-5	-24|-8.-17	0.25
-8|-17.-5	4|-8.-17	0.25
-8|-17.-5	-5|-8.-17	0.25
-8|-17.-5	19|-8.-17	0.25
-8|-17.128	129|-8	1.0
-8|-17.9	7|-8.-17	1.0
-8|-17.16	-17|-8.-17	0.2
-8|-17.16	19|-8.-17	0.2
-8|-17.16	-9|-8.-17	0.2
-8|-17.16	-1|-8.-17	0.4
-8|16.-1	5|-8.16	1.0
-8|16.129	13|-8	1.0
-8|16.-17	16|-8.16	0.5
-8|16.-17	-7|-8.16	0.5
-8|16.-24	8|-8	0.5
-8|16.-24	13|-8	0.5
-8|16.-22	-18|-8.16	1.0
-8|16.-10	-2|-8	0.5
-8|16.-10	14|-8	0.5
-8|16.12	-5|-8.16	1.0
-8|16.9	14|-8	0.3333333333333333
-8|16.9	-7|-8.16	0.3333333333333333
-8|16.9	-5|-8.16	0.3333333333333333
-8|16.-8	-17|-8.16	0.5
-8|16.-8	-22|-8.16	0.5
-8|16.7	-22|-8.16	0.3333333333333333
-8|16.7	0|-8.16	0.3333333333333333
-8|16.7	9|-8.16	0.3333333333333333
-8|16.14	-17|-8.16	0.5
-8|16.14	-23|-8.16	0.5
-8|16.19	16|-8.16	0.5
-8|16.19	17|-8	0.5
-8|16.5	5|-8.16	1.0
-8|-22.-21	-15|-8.-22	1.0
-8|-22.10	-18|-8.-22	1.0
-8|-22.-19	-13|-8.-22	0.5
-8|-22.-19	-19|-8.-22	0.5
-8|-22.-20	-24|-8.-22	1.0
-8|-22.-5	-4|-8.-22	0.5
-8|-22.-5	-7|-8	0.5
-8|5.4	-30|-8	0.5
-8|5.4	7|-8.5	0.5
-8|5.7	1|-8.5	0.6666666666666666
-8|5.7	-17|-8.5	0.3333333333333333
-8|5.-33	-14|-8	1.0
-8|5.-29	5|-8	1.0
-8|5.2	15|-8	1.0
-8|5.-28	-16|-8.5	1.0
-8|-14.-9	-20|-8.-14	1.0
-8|-14.-29	-23|-8.-14	0.25
-8|-14.-29	-25|-8	0.5
-8|-14.-29	-17|-8.-14	0.25
-8|-14.-11	-13|-8.-14	1.0
-8|-14.-19	9|-8.-14	1.0
-8|-14.128	-19|-8.-14	1.0
-8|-14.-5	-5|-8.-14	1.0
-8|-14.-3	-1|-8.-14	0.5
-8|-14.-3	-3|-8.-14	0.5
-8|-14.-6	-19|-8.-14	1.0
-8|-14.13	14|-8.-14	1.0
-8|-14.-18	-13|-8.-14	1.0
-8|-14.-4	0|-8.-14	0.5
-8|-14.-4	-4|-8.-14	0.5
-8|-1.24	-12|-8.-1	1.0
-8|-1.-33	3|-8.-1	0.5
-8|-1.-33	20|-8	0.5
-8|-1.14	-19|-8.-1	1.0
-8|-1.-2	-11|-8.-1	1.0
-8|-1.-9	7|-8.-1	1.0
-8|-1.-5	1|-8.-1	0.25
-8|-1.-5	9|-8.-1	0.25
-8|-1.-5	-2|-8.-1	0.25
-8|-1.-5	2|-8.-1	0.25
-8|-1.-34	-12|-8.-1	0.25
-8|-1.-34	-24|-8.-1	0.25
-8|-1.-34	-1|-8.-1	0.5
-8|-1.129	-3|-8	1.0
-8|-1.-12	-14|-8	0.3333333333333333
-8|-1.-12	-10|-8.-1	0.3333333333333333
-8|-1.-12	-1|-8.-1	0.3333333333333333
-8|-1.-28	-9|-8.-1	1.0
-8|-1.-27	-1|-8.-1	0.5
-8|-1.-27	-24|-8.-1	0.5
-8|-1.4	-10|-8.-1	0.3333333333333333
-8|-1.4	0|-8.-1	0.3333333333333333
-8|-1.4	-5|-8.-1	0.3333333333333333
-8|-1.-36	8|-8.-1	0.3333333333333333
-8|-1.-36	3|-8.-1	0.3333333333333333
-8|-1.-36	-33|-8	0.3333333333333333
-8|-1.15	-36|-8	1.0
-8|-1.-31	-28|-8	0.5
-8|-1.-31	-1|-8.-1	0.5
-8|-1.-8	-5|-8.-1	0.2
-8|-1.-8	-9|-8.-1	0.2
-8|-1.-8	2|-8.-1	0.2
-8|-1.-8	-7|-8.-1	0.4
-8|-1.7	5|-8.-1	1.0
-8|-1.-22	-6|-8.-1	1.0
-8|-1.-11	-4|-8.-1	0.5
-8|-1.-11	-1|-8.-1	0.5
-8|-1.-10	-12|-8.-1	1.0
-8|-1.-26	-19|-8.-1	1.0
-8|-1.-3	-5|-8.-1	1.0
-8|-1.3	9|-8.-1	1.0
-8|-1.2	-17|-8.-1	1.0
-8|-1.11	-22|-8.-1	1.0
-8|-1.0	2|-8.-1	0.75
-8|-1.0	-29|-8.-1	0.25
-8|-1.-15	-19|-8.-1	0.5
-8|-1.-15	-10|-8.-1	0.5
-8|-1.-7	-10|-8.-1	0.3333333333333333
-8|-1.-7	-31|-8	0.3333333333333333
-8|-1.-7	-17|-8.-1	0.3333333333333333
-8|-1.-29	-1|-8.-1	0.5
-8|-1.-29	-28|-8	0.5
-8|-15.-7	129|-8	0.5
-8|-15.-7	-7|-8.-15	0.5
-8|-15.-5	2|-8.-15	1.0
-8|-15.-22	-22|-8.-15	1.0
-8|-15.-14	-9|-8.-15	1.0
-8|-15.4	6|-8.-15	1.0
-8|-15.0	-5|-8.-15	0.5
-8|-15.0	-17|-8.-15	0.5
-8|-15.-10	-19|-8.-15	1.0
-8|-15.-19	-6|-8.-15	1.0
-8|-15.-11	-3|-8.-15	0.5
-8|-15.-11	-1|-8.-15	0.5
-8|-15.-27	0|-8.-15	1.0
-8|-15.-13	-10|-8.-15	1.0
-8|-15.2	-5|-8.-15	1.0
-8|-15.7	4|-8.-15	0.5
-8|-15.7	-3|-8.-15	0.5
-8|-15.-8	4|-8.-15	0.5
-8|-15.-8	-17|-8.-15	0.5
-8|-15.129	0|-8.-15	1.0
-8|-15.12	-4|-8.-15	1.0
-8|-15.1	-19|-8.-15	1.0
-8|-16.-22	-4|-8.-16	1.0
-8|-16.-18	-13|-8.-16	0.5
-8|-16.-18	7|-8.-16	0.5
-8|-16.9	-18|-8	1.0
-8|-16.-31	-29|-8.-16	1.0
-8|-16.-29	-14|-8.-16	0.6666666666666666
-8|-16.-29	-13|-8.-16	0.3333333333333333
-8|-16.-26	-12|-8.-16	0.3333333333333333
-8|-16.-26	-16|-8	0.3333333333333333
-8|-16.-26	-17|-8.-16	0.3333333333333333
-8|-16.-21	-13|-8.-16	1.0
-8|-16.-13	2|-8.-16	0.5
-8|-16.-13	-4|-8.-16	0.5
-8|3.-24	4|-8.3	1.0
-8|3.-9	-7|-8.3	1.0
-8|3.8	-9|-8.3	1.0
-8|3.-10	-13|-8.3	0.4
-8|3.-10	-38|-8	0.2
-8|3.-10	6|-8.3	0.2
-8|3.-10	-16|-8.3	0.2
-8|3.4	4|-8.3	0.25
-8|3.4	-4|-8.3	0.25
-8|3.4	-17|-8.3	0.25
-8|3.4	6|-8.3	0.25
-8|3.1	-13|-8.3	0.5
-8|3.1	4|-8.3	0.5
-8|3.-8	-11|-8.3	0.5
-8|3.-8	-2|-8.3	0.5
-8|3.15	2|-8.3	1.0
-8|3.-16	-18|-8.3	0.5
-8|3.-16	-1|-8.3	0.5
-8|3.6	8|-8.3	1.0
-8|3.-20	1|-8.3	1.0
-8|3.21	-2|-8.3	1.0
-8|3.-2	18|-8	1.0
-8|3.0	2|-8.3	1.0
-5|-4.-7	6|-5.-4	1.0
-5|-4.-8	9|-5.-4	1.0
-5|-4.19	-9|-5.-4	1.0
-5|-4.3	-10|-5.-4	0.6666666666666666
-5|-4.3	0|-5.-4	0.3333333333333333
-5|-4.24	26|-5	1.0
-5|-4.2	0|-5.-4	0.5
-5|-4.2	7|-5.-4	0.5
-5|-4.-12	1|-5	1.0
-5|-4.6	-26|-5	0.3333333333333333
-5|-4.6	6|-5.-4	0.3333333333333333
-5|-4.6	7|-5.-4	0.3333333333333333
-5|-4.-21	-19|-5.-4	1.0
-5|-4.17	-10|-5.-4	0.5
-5|-4.17	7|-5.-4	0.5
-5|-4.-24	-16|-5.-4	0.5
-5|-4.-24	-14|-5.-4	0.5
-5|-4.-6	-6|-5.-4	1.0
-5|-4.-10	7|-5.-4	1.0
-5|-4.-11	-7|-5.-4	1.0
-5|-4.-5	-31|-5.-4	0.029411764705882353
-5|-4.-5	-7|-5.-4	0.08823529411764706
-5|-4.-5	-4|-5.-4	0.47058823529411764
-5|-4.-5	-3|-5.-4	0.17647058823529413
-5|-4.-5	-11|-5.-4	0.029411764705882353
-5|-4.-5	-8|-5.-4	0.029411764705882353
-5|-4.-5	3|-5.-4	0.029411764705882353
-5|-4.-5	-6|-5.-4	0.058823529411764705
-5|-4.-5	-29|-5	0.029411764705882353
-5|-4.-5	-12|-5.-4	0.058823529411764705
-5|-4.0	-4|-5.-4.0	0.5
-5|-4.0	11|-5.-4	0.09090909090909091
-5|-4.0	-26|-5	0.09090909090909091
-5|-4.0	-23|-5	0.09090909090909091
-5|-4.0	-10|-5.-4	0.09090909090909091
-5|-4.0	-12|-5.-4	0.09090909090909091
-5|-4.0	0|-5.-4	0.18181818181818182
-5|-4.0	-24|-5.-4	0.09090909090909091
-5|-4.0	17|-5	0.09090909090909091
-5|-4.-2	-4|-5.-4.-2	1.0
-5|-4.-2	-17|-5.-4	0.14285714285714285
-5|-4.-2	3|-5.-4	0.14285714285714285
-5|-4.-2	-6|-5.-4	0.2857142857142857
-5|-4.-2	-2|-5.-4	0.2857142857142857
-4|-5.-31	-5|-4.-5.-31	1.0
-5|-4.14	0|-5.-4	1.0
-5|-4.-19	-7|-5.-4	1.0
-5|-4.7	16|-5.-4	0.2
-5|-4.7	-12|-5.-4	0.2
-5|-4.7	19|-5	0.2
-5|-4.7	7|-5.-4	0.2
-5|-4.7	-19|-5.-4	0.2
-5|-4.-9	6|-5.-4	0.3333333333333333
-5|-4.-9	-14|-5.-4	0.3333333333333333
-5|-4.-9	-6|-5.-4	0.3333333333333333
-5|-4.-17	-24|-5.-4	0.6666666666666666
-5|-4.-17	-7|-5.-4	0.3333333333333333
-5|-4.-22	-10|-5.-4	0.5
-5|-4.-22	10|-5.-4	0.5
-5|-4.-3	-7|-5.-4	0.16666666666666666
-5|-4.-3	4|-5.-4	0.16666666666666666
-5|-4.-3	-17|-5.-4	0.16666666666666666
-5|-4.-3	-4|-5.-4	0.16666666666666666
-5|-4.-3	-6|-5.-4	0.16666666666666666
-5|-4.-3	-24|-5.-4	0.16666666666666666
-5|-4.-13	-9|-5.-4	1.0
-5|2.19	24|-5	1.0
-5|2.14	0|-5.2	1.0
-5|2.-8	4|-5.2	0.5
-5|2.-8	-19|-5.2	0.5
-5|2.6	2|-5.2	0.8
-5|2.6	-10|-5.2	0.1
-5|2.6	-8|-5.2	0.1
-5|2.-21	-19|-5.2	0.5
-5|2.-21	-22|-5.2	0.5
-5|2.-25	-10|-5.2	1.0
-5|2.-13	-14|-5.2	1.0
-5|2.8	9|-5.2	1.0
-5|2.3	6|-5.2.3	0.5
-5|2.3	0|-5.2	0.3333333333333333
-5|2.3	-1|-5.2	0.16666666666666666
-5|2.3	-8|-5.2	0.16666666666666666
-5|2.0	0|-5.2	0.25
-5|2.0	-21|-5.2	0.125
-5|2.0	-17|-5.2	0.25
-5|2.0	6|-5.2	0.125
-5|2.0	-2|-5.2	0.25
-5|2.4	4|-5.2	0.16666666666666666
-5|2.4	-10|-5.2	0.08333333333333333
-5|2.4	-1|-5.2	0.08333333333333333
-5|2.4	-4|-5.2	0.08333333333333333
-5|2.4	7|-5.2	0.16666666666666666
-5|2.4	-3|-5.2	0.08333333333333333
-5|2.4	0|-5.2	0.16666666666666666
-5|2.4	12|-5.2	0.08333333333333333
-5|2.4	5|-5.2	0.08333333333333333
-5|2.-2	-1|-5.2	0.5
-5|2.-2	-21|-5.2	0.5
-5|2.-33	5|-5.2	1.0
-5|2.-24	6|-5.2.-24	0.25
-5|2.-24	-8|-5.2	0.125
-5|2.-24	-12|-5.2	0.25
-5|2.-24	12|-5.2	0.125
-5|2.-14	-20|-5.2	1.0
-5|2.-26	6|-5.2.-26	0.5
-5|2.-26	-26|-5.2	0.6666666666666666
-5|2.24	-8|-5.2	1.0
-5|2.-3	-2|-5.2	0.5
-5|2.-3	-11|-5.2	0.25
-5|2.-3	-32|-5.2	0.25
-5|2.12	4|-5.2	0.6666666666666666
-5|2.12	19|-5.2	0.3333333333333333
-5|2.-27	6|-5.2.-27	0.6666666666666666
-5|2.-27	-26|-5.2	0.16666666666666666
-5|2.-27	-2|-5.2	0.16666666666666666
-5|2.-27	129|-5.2	0.16666666666666666
-5|2.-31	6|-5.2.-31	1.0
-5|2.-31	-31|-5.2	0.2
-5|2.-15	0|-5.2	0.3333333333333333
-5|2.-15	-20|-5.2	0.6666666666666666
-5|2.-10	-24|-5.2	0.5
-5|2.-10	-10|-5.2	0.5
-5|2.-22	-26|-5.2	1.0
-5|2.-9	-9|-5.2	0.6666666666666666
-5|2.-9	5|-5.2	0.3333333333333333
-5|2.-17	6|-5.2.-17	0.09090909090909091
-5|2.-17	-17|-5.2	0.1111111111111111
-5|2.-17	-14|-5.2	0.05555555555555555
-5|2.-17	0|-5.2	0.1111111111111111
-5|2.-17	-10|-5.2	0.05555555555555555
-5|2.-17	-9|-5.2	0.05555555555555555
-5|2.23	-9|-5.2	1.0
-5|2.17	-22|-5.2	1.0
-5|2.26	14|-5.2	1.0
-5|2.-5	6|-5.2.-5	1.0
-5|2.-5	-19|-5.2	0.3333333333333333
-5|2.-5	-9|-5.2	0.16666666666666666
-5|2.-5	2|-5.2	0.16666666666666666
-5|2.-5	-17|-5.2	0.16666666666666666
-5|2.13	-26|-5.2	1.0
-5|2.129	-7|-5.2	0.5
-5|2.129	2|-5.2	0.5
-5|2.-12	-21|-5.2	0.5
-5|2.-12	-9|-5.2	0.5
-5|2.128	128|-5.2	0.5
-5|2.128	-6|-5	0.5
-5|-7.-8	-4|-5.-7	0.09090909090909091
-5|-7.-8	-10|-5.-7	0.09090909090909091
-5|-7.-8	-33|-5	0.09090909090909091
-5|-7.-8	-3|-5.-7	0.36363636363636365
-5|-7.-8	7|-5.-7	0.09090909090909091
-5|-7.-8	129|-5.-7	0.09090909090909091
-5|-7.-8	-30|-5	0.09090909090909091
-5|-7.-8	-13|-5.-7	0.09090909090909091
-5|-7.-9	-4|-5.-7	0.14285714285714285
-5|-7.-9	-9|-5.-7	0.14285714285714285
-5|-7.-9	-2|-5.-7	0.2857142857142857
-5|-7.-9	-10|-5.-7	0.14285714285714285
-5|-7.-9	-3|-5.-7	0.14285714285714285
-5|-7.-9	-7|-5.-7	0.14285714285714285
-5|-7.-13	-24|-5.-7	0.2
-5|-7.-13	-12|-5.-7	0.4
-5|-7.-13	-20|-5.-7	0.2
-5|-7.-13	0|-5.-7	0.2
-5|-7.-5	-17|-5.-7	0.0625
-5|-7.-5	-7|-5.-7	0.375
-5|-7.-5	-22|-5.-7	0.0625
-5|-7.-5	-9|-5.-7	0.0625
-5|-7.-5	-8|-5.-7	0.0625
-5|-7.-5	-4|-5.-7	0.3125
-5|-7.-5	-10|-5.-7	0.0625
-7|-5.-2	-5|-7.-5.-2	0.5
-7|-5.-2	-2|-7.-5	0.25
-7|-5.-2	-9|-7.-5	0.375
-7|-5.-2	-10|-7.-5	0.125
-5|-7.-10	-10|-5.-7	0.15384615384615385
-5|-7.-10	0|-5.-7	0.3076923076923077
-5|-7.-10	-14|-5.-7	0.07692307692307693
-5|-7.-10	-4|-5.-7	0.07692307692307693
-5|-7.-10	-1|-5.-7	0.07692307692307693
-5|-7.-10	-3|-5.-7	0.15384615384615385
-5|-7.-10	-19|-5.-7	0.07692307692307693
-5|-7.-10	3|-5.-7	0.07692307692307693
-5|-7.-27	-23|-5.-7	0.5
-5|-7.-27	-2|-5.-7	0.5
-5|-7.-19	4|-5.-7	0.5
-5|-7.-19	-19|-5.-7	0.5
-5|-7.-29	-4|-5.-7	1.0
-5|-7.128	-2|-5.-7	0.5
-5|-7.128	129|-5.-7	0.5
-5|-7.4	-3|-5.-7	1.0
-5|-7.-22	-17|-5.-7	0.25
-5|-7.-22	-6|-5.-7	0.25
-5|-7.-22	-13|-5.-7	0.5
-5|-7.-12	-11|-5.-7	0.07692307692307693
-5|-7.-12	-17|-5.-7	0.38461538461538464
-5|-7.-12	19|-5.-7	0.07692307692307693
-5|-7.-12	-9|-5.-7	0.23076923076923078
-5|-7.-12	-4|-5.-7	0.15384615384615385
-5|-7.-12	-26|-5.-7	0.07692307692307693
-7|-12.-5	-5|-7.-12.-5	1.0
-7|-12.-5	-3|-7.-12	0.3333333333333333
-7|-12.-5	-16|-7.-12	0.16666666666666666
-5|-7.2	6|-5.-7	0.8571428571428571
-5|-7.2	-17|-5.-7	0.14285714285714285
-5|-7.19	16|-5	1.0
-5|-7.-16	-22|-5.-7	0.25
-5|-7.-16	-25|-5	0.25
-5|-7.-16	-24|-5.-7	0.5
-5|-7.-15	-7|-5.-7	1.0
-5|-7.-23	-23|-5.-7	0.5
-5|-7.-23	-32|-5	0.5
-5|-7.-11	-20|-5.-7	1.0
-5|-7.-3	12|-5.-7	1.0
-5|-7.-6	-8|-5.-7	1.0
-5|-7.-26	6|-5.-7	1.0
-5|-7.13	0|-5.-7	1.0
-5|-7.5	0|-5.-7	1.0
-5|-7.-4	129|-5.-7	0.25
-5|-7.-4	-24|-5.-7	0.25
-5|-7.-4	-2|-5.-7	0.25
-5|-7.-4	-9|-5.-7	0.25
-5|-7.0	-24|-5.-7	1.0
-5|-7.6	-26|-5.-7	0.42857142857142855
-5|-7.6	6|-5.-7	0.14285714285714285
-5|-7.6	2|-5.-7	0.2857142857142857
-5|-7.6	-24|-5.-7	0.14285714285714285
-5|-7.-24	2|-5.-7	0.5
-5|-7.-24	6|-5.-7	0.5
-5|-7.-2	-2|-5.-7	0.5714285714285714
-5|-7.-2	-10|-5.-7	0.14285714285714285
-5|-7.-2	-8|-5.-7	0.14285714285714285
-5|-7.-2	-21|-5.-7	0.14285714285714285
-5|-7.-17	-1|-5.-7	0.16666666666666666
-5|-7.-17	-13|-5.-7	0.16666666666666666
-5|-7.-17	-24|-5.-7	0.3333333333333333
-5|-7.-17	-20|-5.-7	0.16666666666666666
-5|-7.-17	128|-5.-7	0.16666666666666666
-5|-7.3	-7|-5.-7	1.0
-5|-3.-12	-3|-5.-3.-12	1.0
-5|-3.-12	-20|-5.-3	0.25
-5|-3.-12	-6|-5.-3	0.25
-5|-3.-12	-8|-5.-3	0.25
-5|-3.-9	-3|-5.-3.-9	1.0
-5|-3.-9	-6|-5.-3	0.16666666666666666
-5|-3.-9	14|-5.-3	0.16666666666666666
-5|-3.-9	-16|-5.-3	0.16666666666666666
-5|-3.-9	-12|-5.-3	0.16666666666666666
-5|-3.-13	-7|-5.-3	0.5
-5|-3.-13	-8|-5.-3	0.5
-5|-3.14	-12|-5.-3	0.5
-5|-3.14	15|-5.-3	0.5
-5|-3.1	128|-5.-3	0.25
-5|-3.1	-3|-5.-3	0.5
-5|-3.1	-4|-5.-3	0.25
-5|-3.9	-2|-5.-3	1.0
-5|-3.2	-29|-5.-3	0.16666666666666666
-5|-3.2	5|-5.-3	0.16666666666666666
-5|-3.2	-24|-5.-3	0.3333333333333333
-5|-3.2	-9|-5.-3	0.16666666666666666
-5|-3.2	-6|-5.-3	0.16666666666666666
-5|-3.3	-17|-5.-3	0.5
-5|-3.3	7|-5.-3	0.5
-3|0.4	-5|-3.0.4	0.6666666666666666
-3|0.4	7|-3.0.4	1.0
-3|0.4	-24|-3.0	0.10526315789473684
-3|0.4	9|-3.0	0.05263157894736842
-3|0.4	-6|-3.0	0.05263157894736842
-3|0.4	-8|-3.0	0.15789473684210525
-3|0.4	2|-3.0	0.15789473684210525
-3|0.4	-27|-3.0	0.05263157894736842
-3|0.4	-10|-3.0	0.05263157894736842
-3|0.4	-1|-3.0	0.05263157894736842
-3|0.4	-2|-3.0	0.05263157894736842
-3|0.4	12|-3.0	0.05263157894736842
-5|-3.-2	-3|-5.-3.-2	1.0
-5|-3.-2	-7|-5.-3	0.1875
-5|-3.-2	-19|-5.-3	0.125
-5|-3.-2	-10|-5.-3	0.0625
-5|-3.-2	-12|-5.-3	0.1875
-5|-3.-2	6|-5.-3	0.0625
-5|-3.-2	-6|-5.-3	0.0625
-5|-3.-2	0|-5.-3	0.0625
-5|-3.-2	-2|-5.-3	0.125
-5|-3.-2	-13|-5.-3	0.0625
-3|-2.-3	-5|-3.-2.-3	0.5
-3|-2.-3	-8|-3.-2	0.3333333333333333
-5|-3.-33	-17|-5.-3	0.5
-5|-3.-33	-10|-5.-3	0.5
-5|-3.22	-2|-5.-3	1.0
-5|-3.-24	-6|-5.-3	0.2
-5|-3.-24	0|-5.-3	0.2
-5|-3.-24	-12|-5.-3	0.2
-5|-3.-24	-8|-5.-3	0.2
-5|-3.-24	-24|-5.-3	0.2
-5|-3.-18	26|-5	0.25
-5|-3.-18	-3|-5.-3	0.25
-5|-3.-18	14|-5.-3	0.125
-5|-3.-18	2|-5.-3	0.125
-5|-3.-18	0|-5.-3	0.125
-5|-3.-18	-18|-5.-3	0.125
-5|-3.4	4|-5.-3	0.5
-5|-3.4	-23|-5.-3	0.5
-5|-3.-7	7|-5.-3	0.5
-5|-3.-7	-10|-5.-3	0.5
-5|-3.-28	-3|-5.-3.-28	1.0
-5|-3.-28	-6|-5.-3	0.25
-5|-3.-28	7|-5.-3	0.25
-5|-3.-28	-16|-5.-3	0.25
-5|-3.5	4|-5.-3	0.5
-5|-3.5	-7|-5.-3	0.25
-5|-3.5	10|-5.-3	0.25
-5|-3.-26	-4|-5.-3	0.16666666666666666
-5|-3.-26	-29|-5.-3	0.3333333333333333
-5|-3.-26	-26|-5.-3	0.16666666666666666
-5|-3.-26	0|-5.-3	0.16666666666666666
-5|-3.-26	-31|-5.-3	0.16666666666666666
-5|-3.-27	7|-5.-3	0.25
-5|-3.-27	-29|-5.-3	0.25
-5|-3.-27	0|-5.-3	0.25
-5|-3.-27	-23|-5.-3	0.25
-5|-3.-19	-12|-5.-3	0.5
-5|-3.-19	-9|-5.-3	0.5
-5|-3.-16	-18|-5.-3	0.5
-5|-3.-16	-16|-5.-3	0.5
-5|-3.-1	-7|-5.-3	0.1
-5|-3.-1	-6|-5.-3	0.2
-5|-3.-1	-28|-5.-3	0.1
-5|-3.-1	0|-5.-3	0.2
-5|-3.-1	-3|-5.-3	0.1
-5|-3.-1	-16|-5.-3	0.1
-5|-3.-1	-39|-5	0.1
-5|-3.-1	-17|-5.-3	0.1
-5|-3.-31	-27|-5.-3	1.0
-5|-3.-15	-3|-5.-3.-15	1.0
-5|-3.-15	-23|-5.-3	0.3333333333333333
-5|-3.-15	12|-5.-3	0.3333333333333333
-5|-3.24	7|-5.-3	1.0
-5|-3.-10	-7|-5.-3	0.3333333333333333
-5|-3.-10	7|-5.-3	0.3333333333333333
-5|-3.-10	-10|-5.-3	0.3333333333333333
-5|-3.-17	4|-5.-3	0.1
-5|-3.-17	-21|-5.-3	0.1
-5|-3.-17	-20|-5.-3	0.1
-5|-3.-17	-24|-5.-3	0.1
-5|-3.-17	-22|-5.-3	0.2
-5|-3.-17	-9|-5.-3	0.1
-5|-3.-17	-17|-5.-3	0.1
-5|-3.-17	-10|-5.-3	0.1
-5|-3.-17	5|-5.-3	0.1
-5|-3.7	0|-5.-3	0.16666666666666666
-5|-3.7	14|-5.-3	0.16666666666666666
-5|-3.7	4|-5.-3	0.16666666666666666
-5|-3.7	2|-5.-3	0.16666666666666666
-5|-3.7	-34|-5.-3	0.16666666666666666
-5|-3.7	-36|-5	0.16666666666666666
-5|-3.-22	-12|-5.-3	0.2857142857142857
-5|-3.-22	-3|-5.-3	0.14285714285714285
-5|-3.-22	-8|-5.-3	0.14285714285714285
-5|-3.-22	-15|-5.-3	0.14285714285714285
-5|-3.-22	10|-5.-3	0.14285714285714285
-5|-3.-22	129|-5.-3	0.14285714285714285
-5|-3.-34	-18|-5.-3	1.0
-5|-3.23	21|-5	1.0
-5|-3.-30	-18|-5.-3	0.5
-5|-3.-30	-33|-5.-3	0.5
-5|-3.-14	-2|-5.-3	1.0
-5|-3.-23	4|-5.-3	0.5
-5|-3.-23	-24|-5.-3	0.5
-5|-3.-4	-8|-5.-3	1.0
-5|-3.-5	-3|-5.-3	0.5862068965517241
-5|-3.-5	-4|-5.-3	0.2413793103448276
-5|-3.-5	-2|-5.-3	0.034482758620689655
-5|-3.-5	-8|-5.-3	0.06896551724137931
-5|-3.-5	-36|-5	0.034482758620689655
-5|-3.-5	128|-5.-3	0.034482758620689655
-3|-5.-8	-5|-3.-5.-8	0.5
-3|-5.-8	-13|-3.-5	0.08333333333333333
-3|-5.-8	-8|-3.-5	0.08333333333333333
-3|-5.-8	-11|-3.-5	0.25
-3|-5.-8	128|-3.-5	0.08333333333333333
-3|-5.-8	-9|-3.-5	0.08333333333333333
-3|-5.-8	5|-3.-5	0.08333333333333333
-3|-5.-8	-17|-3.-5	0.08333333333333333
-3|-5.-8	-15|-3.-5	0.08333333333333333
-5|-3.128	-3|-5.-3.128	1.0
-5|-3.128	-8|-5.-3	0.3333333333333333
-5|-3.128	-7|-5.-3	0.3333333333333333
-5|-3.-6	-17|-5.-3	0.3333333333333333
-5|-3.-6	-3|-5.-3	0.3333333333333333
-5|-3.-6	-4|-5.-3	0.3333333333333333
-5|-3.29	7|-5.-3	1.0
-5|-3.-29	-25|-5.-3	0.5
-5|-3.-29	-2|-5.-3	0.5
-5|-10.6	-12|-5.-10	0.2
-5|-10.6	6|-5.-10	0.2
-5|-10.6	2|-5.-10	0.6
-5|-10.-21	-21|-5	0.3333333333333333
-5|-10.-21	-10|-5.-10	0.6666666666666666
-5|-10.-14	-8|-5.-10	1.0
-5|-10.-4	-20|-5.-10	0.5
-5|-10.-4	-24|-5.-10	0.25
-5|-10.-4	-2|-5.-10	0.25
-5|-10.-28	2|-5.-10	1.0
-5|-10.5	-3|-5.-10	0.5
-5|-10.5	-10|-5.-10	0.5
