Path	Target	Source	Support	Confidence	Probability
128_0.1>-27_0.1	-27_0.1	-27_0.1	117	0.9212598425196851	1.0
-27_0.1	-27_0.1	-27_0.1	239	0.6356382978723404	0.6848137535816619
-27_0.1	128_0.1	-27_0.1	110	0.2925531914893617	0.3151862464183381
-24_0.2>-25_0.2	128_0.1	-25_0.2	10	0.35714285714285715	1.0
-12_0.1>-10_0.1>-8_0.1	-5_0.1	-8_0.1	12	0.8	1.0
-10_0.1>-8_0.1>-7_0.1	-3_0.1	-7_0.1	11	0.7857142857142857	1.0
-10_0.1>-8_0.1>-7_0.1>-5_0.1	-1_0.1	-5_0.1	11	1.0	1.0
-8_0.1>-7_0.1>-5_0.1	-1_0.1	-5_0.1	11	0.6470588235294118	1.0
-10_0.1>-8_0.1>-7_0.1>-5_0.1>-3_0.1	0_0.1	-3_0.1	10	0.9090909090909091	1.0
-8_0.1>-7_0.1>-5_0.1>-3_0.1	0_0.1	-3_0.1	10	0.7142857142857143	1.0
-7_0.1>-5_0.1>-3_0.1	0_0.1	-3_0.1	10	0.5882352941176471	1.0
4_0.2>128_0.1>4_0.2>128_0.1>4_0.2>128_0.1>4_0.2>128_0.1>4_0.2	4_0.2	4_0.2	127	0.8758620689655172	1.0
4_0.2>128_0.1>5_0.2>128_0.1>5_0.2>128_0.1>5_0.2	5_0.2	5_0.2	15	0.9375	1.0
4_0.2>128_0.1>5_0.2>128_0.1>5_0.2>128_0.1>5_0.2>128_0.1	128_0.1	128_0.1	16	1.0	1.0
4_0.2>128_0.1>5_0.2>128_0.1>5_0.2>128_0.1>5_0.2>128_0.1>5_0.2	4_0.2	5_0.2	13	0.8666666666666667	1.0
128_0.1>5_0.2>128_0.1>5_0.2>128_0.1>5_0.2>128_0.1>4_0.2	4_0.2	4_0.2	15	1.0	1.0
5_0.2>128_0.1>5_0.2>128_0.1>5_0.2>128_0.1>4_0.2	4_0.2	4_0.2	15	0.9375	1.0
5_0.2>128_0.1>5_0.2>128_0.1>4_0.2	4_0.2	4_0.2	15	0.8333333333333334	1.0
5_0.2>128_0.1>5_0.2>128_0.1>4_0.2>128_0.1	128_0.1	128_0.1	16	1.0	1.0
128_0.1>5_0.2>128_0.1>4_0.2>128_0.1	128_0.1	128_0.1	28	0.7567567567567568	1.0
5_0.2>128_0.1>4_0.2>128_0.1>4_0.2	4_0.2	4_0.2	14	0.875	1.0
5_0.2>128_0.1>4_0.2>128_0.1>4_0.2>128_0.1	128_0.1	128_0.1	16	1.0	1.0
5_0.2>128_0.1>4_0.2>128_0.1>4_0.2>128_0.1>4_0.2	4_0.2	4_0.2	14	1.0	1.0
128_0.1>5_0.2>128_0.1>4_0.2>128_0.1>4_0.2>128_0.1>4_0.2>128_0.1	128_0.1	128_0.1	13	1.0	1.0
5_0.2>128_0.1>4_0.2>128_0.1>4_0.2>128_0.1>4_0.2>128_0.1>4_0.2>128_0.1	128_0.1	128_0.1	13	1.0	1.0
5_0.2>128_0.1>5_0.2>128_0.1>5_0.2>128_0.1>5_0.2>128_0.1>5_0.2	5_0.2	5_0.2	33	0.825	1.0
5_0.2>128_0.1>5_0.2>128_0.1>5_0.2>128_0.1>5_0.2>128_0.1>5_0.2>128_0.1	128_0.1	128_0.1	38	0.95	1.0
-1_0.2>128_0.1>-1_0.2>128_0.1>-1_0.2>128_0.1>-1_0.2>128_0.1>-1_0.2	-1_0.2	-1_0.2	68	0.8395061728395061	1.0
4_0.2>128_0.1>4_0.2>128_0.1>4_0.2>128_0.1>2_0.2	2_0.2	2_0.2	11	1.0	1.0
4_0.2>128_0.1>4_0.2>128_0.1>2_0.2	2_0.2	2_0.2	13	0.8666666666666667	1.0
128_0.1>4_0.2>128_0.1>2_0.2	2_0.2	2_0.2	18	0.27692307692307694	0.4
128_0.1>4_0.2>128_0.1>2_0.2	0_0.2	2_0.2	27	0.4153846153846154	0.6
4_0.2>128_0.1>4_0.2>128_0.1>2_0.2>128_0.1	128_0.1	128_0.1	15	1.0	1.0
4_0.2>128_0.1>4_0.2>128_0.1>4_0.2>128_0.1>2_0.2>128_0.1>2_0.2	2_0.2	2_0.2	11	1.0	1.0
4_0.2>128_0.1>2_0.2>128_0.1>2_0.2	2_0.2	2_0.2	15	0.8333333333333334	1.0
4_0.2>128_0.1>2_0.2>128_0.1>2_0.2>128_0.1	128_0.1	128_0.1	17	1.0	1.0
4_0.2>128_0.1>2_0.2>128_0.1>2_0.2>128_0.1>2_0.2	2_0.2	2_0.2	14	0.9333333333333333	1.0
4_0.2>128_0.1>2_0.2>128_0.1>2_0.2>128_0.1>2_0.2>128_0.1	128_0.1	128_0.1	15	1.0	1.0
4_0.2>128_0.1>2_0.2>128_0.1>2_0.2>128_0.1>2_0.2>128_0.1>2_0.2>128_0.1	128_0.1	128_0.1	14	1.0	1.0
9_0.2>128_0.1>7_0.2>128_0.1	128_0.1	128_0.1	32	1.0	1.0
-5_0.2>128_0.1>-5_0.2>128_0.1>-3_0.2	-3_0.2	-3_0.2	25	0.8928571428571429	1.0
128_0.1>-5_0.2>128_0.1>-3_0.2	-3_0.2	-3_0.2	27	0.5094339622641509	1.0
-5_0.2>128_0.1>-3_0.2	-3_0.2	-3_0.2	27	0.45	0.5510204081632653
-5_0.2>128_0.1>-3_0.2	-1_0.2	-3_0.2	22	0.36666666666666664	0.4489795918367347
-5_0.2>128_0.1>-3_0.2>128_0.1	128_0.1	128_0.1	56	1.0	1.0
-5_0.2>128_0.1>-3_0.2>128_0.1>-3_0.2	-1_0.2	-3_0.2	10	0.37037037037037035	1.0
128_0.2>0_0.3	-1_0.3	0_0.3	13	0.17567567567567569	1.0
128_0.2>0_0.3>128_0.2	128_0.2	128_0.2	35	0.625	1.0
128_0.2>-7_0.3>128_0.2	128_0.2	128_0.2	13	0.65	1.0
128_0.2>7_0.3	9_0.3	7_0.3	16	0.23880597014925373	0.5925925925925926
128_0.2>7_0.3	7_0.3	7_0.3	11	0.16417910447761194	0.4074074074074074
128_0.2>7_0.3>128_0.2	128_0.2	128_0.2	37	0.6379310344827587	1.0
-1_0.2>128_0.1>7_0.2>128_0.1	128_0.1	128_0.1	21	1.0	1.0
0_0.2>128_0.1>4_0.2>128_0.1>4_0.2	5_0.2	4_0.2	11	0.8461538461538461	1.0
0_0.2>128_0.1>4_0.2>128_0.1>4_0.2>128_0.1	128_0.1	128_0.1	13	1.0	1.0
128_0.1>-3_0.2>128_0.1>0_0.2>128_0.1	128_0.1	128_0.1	25	0.9615384615384616	1.0
-3_0.2>128_0.1>0_0.2>128_0.1	128_0.1	128_0.1	27	0.75	1.0
0_0.2>128_0.1>5_0.2>128_0.1	128_0.1	128_0.1	10	1.0	1.0
5_0.2>128_0.1>4_0.2>128_0.1>2_0.2>128_0.1	128_0.1	128_0.1	12	0.6	1.0
7_0.4>128_0.1>7_0.4	7_0.4	7_0.4	16	0.35555555555555557	1.0
7_0.4>128_0.1>7_0.4>128_0.1	128_0.1	128_0.1	20	0.5	1.0
128_0.1>7_0.4>128_0.1>7_0.4>128_0.1	128_0.1	128_0.1	16	0.6666666666666666	1.0
128_0.2>128_0.2>128_0.2>128_0.2>128_0.2>128_0.2	128_0.2	128_0.2	142	0.8658536585365854	1.0
128_0.2>128_0.2>128_0.2>128_0.2>128_0.2>128_0.2>128_0.2	128_0.2	128_0.2	135	0.9183673469387755	1.0
11_0.4>128_0.1>11_0.4	12_0.4	11_0.4	10	0.45454545454545453	1.0
16_0.2>18_0.2	21_0.2	18_0.2	10	0.4	1.0
128_0.2>-1_0.2>128_0.2	128_0.2	128_0.2	16	0.8421052631578947	1.0
128_0.2>4_0.2>128_0.2	128_0.2	128_0.2	57	0.7215189873417721	1.0
9_0.2>128_0.2>7_0.2>128_0.2	128_0.2	128_0.2	14	0.875	1.0
128_0.2>7_0.2>128_0.2	128_0.2	128_0.2	61	0.7093023255813954	1.0
128_0.2>6_0.2>128_0.2	128_0.2	128_0.2	18	0.75	1.0
128_0.2>7_0.2>128_0.2>9_0.2>128_0.2	128_0.2	128_0.2	11	0.9166666666666666	1.0
128_0.2>14_0.2>128_0.2	128_0.2	128_0.2	28	0.7567567567567568	1.0
128_0.2>14_0.2>128_0.2>14_0.2	14_0.2	14_0.2	10	0.8333333333333334	1.0
14_0.2>128_0.2>14_0.2>128_0.2	128_0.2	128_0.2	10	0.9090909090909091	1.0
7_0.2>19_0.2	7_0.2	19_0.2	27	0.84375	1.0
7_0.2>19_0.2>128_0.5	19_0.2	128_0.5	21	0.9130434782608695	1.0
19_0.2>128_0.5	19_0.2	128_0.5	23	0.5897435897435898	1.0
19_0.2>128_0.5>7_0.2	128_0.5	7_0.2	21	1.0	1.0
128_0.5>7_0.2>19_0.2	7_0.2	19_0.2	19	0.9047619047619048	1.0
128_0.3>-5_0.2>128_0.3	128_0.3	128_0.3	17	0.6071428571428571	1.0
-4_0.2>128_0.1>-5_0.2	-7_0.2	-5_0.2	11	0.6111111111111112	1.0
-4_0.2>128_0.1>-5_0.2>128_0.1	128_0.1	128_0.1	17	0.9444444444444444	1.0
-4_0.3>128_0.2	128_0.2	128_0.2	20	0.6451612903225806	1.0
-4_0.2>128_0.1>-7_0.2>128_0.1	128_0.1	128_0.1	12	1.0	1.0
128_0.1>-9_0.2>128_0.1>-12_0.2	-17_0.2	-12_0.2	12	0.5714285714285714	1.0
-9_0.2>128_0.1>-12_0.2	-17_0.2	-12_0.2	13	0.5	1.0
128_0.1>-9_0.2>128_0.1>-12_0.2>128_0.1	128_0.1	128_0.1	17	0.8095238095238095	1.0
-9_0.2>128_0.1>-12_0.2>128_0.1	128_0.1	128_0.1	20	0.7692307692307693	1.0
128_0.1>-10_0.2>128_0.1>-13_0.2>128_0.1	128_0.1	128_0.1	10	0.8333333333333334	1.0
-10_0.2>128_0.1>-13_0.2>128_0.1	128_0.1	128_0.1	12	0.8571428571428571	1.0
-4_0.2>128_0.1>-4_0.2>128_0.1>-1_0.2	-1_0.2	-1_0.2	14	1.0	1.0
-4_0.2>128_0.1>-1_0.2	-1_0.2	-1_0.2	14	0.9333333333333333	1.0
-4_0.2>128_0.1>-4_0.2>128_0.1>-1_0.2>128_0.1	128_0.1	128_0.1	14	1.0	1.0
-12_0.2>128_0.1>-5_0.2>128_0.1	128_0.1	128_0.1	13	0.6842105263157895	1.0
128_0.2>12_0.3>128_0.2	128_0.2	128_0.2	30	0.6976744186046512	1.0
128_0.2>15_0.3>128_0.2	128_0.2	128_0.2	14	0.875	1.0
128_0.2>14_0.3>128_0.2	128_0.2	128_0.2	22	0.7096774193548387	1.0
-12_0.2>-16_0.2	-12_0.2	-16_0.2	10	0.47619047619047616	1.0
-12_0.2>-9_0.2	-9_0.2	-9_0.2	20	0.5405405405405406	1.0
-9_0.2>-12_0.2	-12_0.2	-12_0.2	18	0.23076923076923078	0.2857142857142857
-9_0.2>-12_0.2	-9_0.2	-12_0.2	24	0.3076923076923077	0.38095238095238093
-9_0.2>-12_0.2	-10_0.2	-12_0.2	10	0.1282051282051282	0.15873015873015872
-9_0.2>-12_0.2	-7_0.2	-12_0.2	11	0.14102564102564102	0.1746031746031746
-9_0.2>-12_0.2>-9_0.2	-9_0.2	-9_0.2	10	0.45454545454545453	1.0
-16_0.2>-17_0.2>-16_0.2	-17_0.2	-16_0.2	10	0.8333333333333334	1.0
-17_0.2>-16_0.2	-17_0.2	-16_0.2	10	0.38461538461538464	0.5
-17_0.2>-16_0.2	128_0.1	-16_0.2	10	0.38461538461538464	0.5
-12_0.1>-17_0.2	-12_0.2	-17_0.2	12	0.8571428571428571	1.0
-13_0.2>-17_0.2	-10_0.2	-17_0.2	11	0.25	0.4583333333333333
-13_0.2>-17_0.2	-12_0.2	-17_0.2	13	0.29545454545454547	0.5416666666666666
-10_0.1>-12_0.1	-12_0.1	-12_0.1	12	0.23529411764705882	1.0
-6_0.2>128_0.1>-5_0.2>128_0.1	128_0.1	128_0.1	44	0.9361702127659575	1.0
3_0.2>128_0.1>3_0.2>128_0.1>3_0.2	3_0.2	3_0.2	64	0.8205128205128205	1.0
3_0.2>128_0.1>3_0.2>128_0.1>3_0.2>128_0.1	128_0.1	128_0.1	76	0.987012987012987	1.0
2_0.2>128_0.1>2_0.2>128_0.1>0_0.2	0_0.2	0_0.2	15	0.75	1.0
2_0.2>128_0.1>2_0.2>128_0.1>0_0.2>128_0.1	128_0.1	128_0.1	20	1.0	1.0
128_0.1>2_0.2>128_0.1>0_0.2>128_0.1>0_0.2	0_0.2	0_0.2	12	0.631578947368421	1.0
2_0.2>128_0.1>0_0.2>128_0.1>0_0.2>128_0.1	128_0.1	128_0.1	22	0.9565217391304348	1.0
2_0.2>128_0.1>2_0.2>128_0.1>0_0.2>128_0.1>0_0.2>128_0.1>0_0.2	0_0.2	0_0.2	10	1.0	1.0
2_0.2>128_0.1>0_0.2>128_0.1>0_0.2>128_0.1>0_0.2	0_0.2	0_0.2	15	0.9375	1.0
-11_0.2>128_0.1>-11_0.2>128_0.1	128_0.1	128_0.1	13	1.0	1.0
-6_0.2>128_0.1>-6_0.2>128_0.1>-6_0.2	-6_0.2	-6_0.2	24	0.6857142857142857	1.0
128_0.1>-6_0.2>128_0.1>-6_0.2>128_0.1>-6_0.2>128_0.1	128_0.1	128_0.1	27	0.8709677419354839	1.0
128_0.1>-6_0.2>128_0.1>-6_0.2>128_0.1>-6_0.2>128_0.1>-6_0.2	-6_0.2	-6_0.2	13	0.6190476190476191	1.0
-6_0.2>128_0.1>-6_0.2>128_0.1>-6_0.2>128_0.1>-6_0.2	-6_0.2	-6_0.2	14	0.5833333333333334	1.0
128_0.1>-6_0.2>128_0.1>-6_0.2>128_0.1>-6_0.2>128_0.1>-6_0.2>128_0.1	128_0.1	128_0.1	17	0.8095238095238095	1.0
-6_0.2>128_0.1>-6_0.2>128_0.1>-6_0.2>128_0.1>-6_0.2>128_0.1	128_0.1	128_0.1	20	0.8333333333333334	1.0
-6_0.2>128_0.1>-6_0.2>128_0.1>-6_0.2>128_0.1>-6_0.2>128_0.1>-6_0.2>128_0.1	128_0.1	128_0.1	12	0.8571428571428571	1.0
-6_0.2>128_0.1>-6_0.2>128_0.1>-5_0.2	-5_0.2	-5_0.2	19	0.7916666666666666	1.0
-6_0.2>128_0.1>-5_0.2>128_0.1>-5_0.2	-3_0.2	-5_0.2	14	0.6363636363636364	1.0
-6_0.2>128_0.1>-5_0.2>128_0.1>-5_0.2>128_0.1	128_0.1	128_0.1	22	1.0	1.0
-26_0.2>-28_0.2	-28_0.2	-28_0.2	22	0.8148148148148148	1.0
-28_0.2>-26_0.2	-26_0.2	-26_0.2	20	0.9090909090909091	1.0
-28_0.2>-26_0.2>-28_0.2	-28_0.2	-28_0.2	20	0.9090909090909091	1.0
-28_0.2>-26_0.2>-28_0.2>-26_0.2>-28_0.2>-26_0.2>-28_0.2>-26_0.2>-28_0.2>-26_0.2	-26_0.2	-26_0.2	12	0.8571428571428571	1.0
-9_0.2>128_0.1>0_0.2	0_0.2	0_0.2	45	1.0	1.0
-9_0.2>128_0.1>0_0.2>128_0.1	128_0.1	128_0.1	45	1.0	1.0
-9_0.2>128_0.1>0_0.2>128_0.1>0_0.2	-9_0.2	0_0.2	32	0.7111111111111111	1.0
-9_0.2>128_0.1>0_0.2>128_0.1>0_0.2>128_0.1	128_0.1	128_0.1	45	1.0	1.0
0_0.2>128_0.1>-9_0.2	-9_0.2	-9_0.2	32	0.9142857142857143	1.0
0_0.2>128_0.1>-9_0.2>128_0.1	128_0.1	128_0.1	35	1.0	1.0
-2_0.3>128_0.2	128_0.2	128_0.2	11	0.5789473684210527	1.0
128_0.2>3_0.3>128_0.2	128_0.2	128_0.2	16	0.64	1.0
3_0.3>128_0.2	128_0.2	128_0.2	38	0.7916666666666666	1.0
10_0.3>128_0.2	128_0.2	128_0.2	18	0.4864864864864865	1.0
3_0.2>128_0.1>-2_0.2>128_0.1	128_0.1	128_0.1	12	1.0	1.0
128_0.1>-2_0.2>128_0.1>-5_0.2>128_0.1	128_0.1	128_0.1	11	0.7333333333333333	1.0
-2_0.2>128_0.1>-5_0.2>128_0.1	128_0.1	128_0.1	11	0.7333333333333333	1.0
-9_0.2>-5_0.2	-5_0.2	-5_0.2	17	0.5666666666666667	1.0
-5_0.2>-2_0.2>-5_0.2	-5_0.2	-5_0.2	10	0.625	1.0
-4_0.2>0_0.2	0_0.2	0_0.2	16	0.6666666666666666	1.0
-4_0.2>0_0.2>-4_0.2	-4_0.2	-4_0.2	16	0.8888888888888888	1.0
0_0.2>-4_0.2>0_0.2	0_0.2	0_0.2	12	0.75	1.0
7_0.2>128_0.1>0_0.2	7_0.2	0_0.2	16	0.5517241379310345	1.0
7_0.2>128_0.1>5_0.2>128_0.1	128_0.1	128_0.1	42	0.9545454545454546	1.0
0_0.2>128_0.1>0_0.2>128_0.1>0_0.2>128_0.1>2_0.2	2_0.2	2_0.2	10	0.9090909090909091	1.0
0_0.2>128_0.1>0_0.2>128_0.1>2_0.2	2_0.2	2_0.2	17	0.85	1.0
128_0.1>0_0.2>128_0.1>2_0.2	2_0.2	2_0.2	22	0.41509433962264153	0.6111111111111112
128_0.1>0_0.2>128_0.1>2_0.2	4_0.2	2_0.2	14	0.2641509433962264	0.3888888888888889
0_0.2>128_0.1>2_0.2	2_0.2	2_0.2	26	0.3170731707317073	0.4642857142857143
0_0.2>128_0.1>2_0.2	4_0.2	2_0.2	30	0.36585365853658536	0.5357142857142857
0_0.2>128_0.1>0_0.2>128_0.1>2_0.2>128_0.1	128_0.1	128_0.1	20	1.0	1.0
0_0.2>128_0.1>2_0.2>128_0.1	128_0.1	128_0.1	65	0.9154929577464789	1.0
-5_0.2>128_0.1>-5_0.2>128_0.1>0_0.2	0_0.2	0_0.2	18	0.8181818181818182	1.0
128_0.1>7_0.2>128_0.1>-1_0.2	7_0.2	-1_0.2	14	0.8235294117647058	1.0
7_0.2>128_0.1>-1_0.2	7_0.2	-1_0.2	14	0.7	1.0
128_0.1>7_0.2>128_0.1>-1_0.2>128_0.1	128_0.1	128_0.1	16	1.0	1.0
7_0.2>128_0.1>-1_0.2>128_0.1	128_0.1	128_0.1	16	0.8421052631578947	1.0
128_0.1>7_0.2>128_0.1>0_0.2>128_0.1	128_0.1	128_0.1	20	1.0	1.0
0_0.2>128_0.1>-3_0.2	0_0.2	-3_0.2	19	0.4318181818181818	1.0
128_0.1>2_0.4>128_0.1>2_0.2>128_0.1	128_0.1	128_0.1	11	0.9166666666666666	1.0
2_0.4>128_0.1>2_0.2>128_0.1	128_0.1	128_0.1	13	0.7647058823529411	1.0
128_0.4>0_0.2>128_0.1	128_0.1	128_0.1	16	0.9411764705882353	1.0
0_0.2>128_0.1>-5_0.2	0_0.2	-5_0.2	21	0.5121951219512195	1.0
0_0.2>128_0.1>-5_0.2>128_0.1	128_0.1	128_0.1	28	0.9655172413793104	1.0
128_0.1>-27_0.1>128_0.4	128_0.4	128_0.4	115	0.9829059829059829	1.0
-27_0.1>128_0.4	128_0.4	128_0.4	223	0.6558823529411765	1.0
128_0.1>-27_0.1>128_0.4>-27_0.1	-27_0.1	-27_0.1	115	0.9913793103448276	1.0
-27_0.1>128_0.4>-27_0.1	-27_0.1	-27_0.1	118	0.5108225108225108	1.0
128_0.4>-27_0.1	-27_0.1	-27_0.1	118	0.5086206896551724	0.5291479820627802
128_0.4>-27_0.1	128_0.1	-27_0.1	105	0.4525862068965517	0.47085201793721976
128_0.1>-27_0.1>128_0.4>-27_0.1>128_0.4	128_0.4	128_0.4	107	0.9304347826086956	1.0
-27_0.1>128_0.4>-27_0.1>128_0.4	128_0.4	128_0.4	107	0.481981981981982	1.0
128_0.4>-27_0.1>128_0.4	128_0.4	128_0.4	107	0.481981981981982	0.481981981981982
128_0.4>-27_0.1>128_0.4	128_0.1	128_0.4	115	0.5180180180180181	0.5180180180180181
128_0.4>-27_0.1>128_0.4>-27_0.1	128_0.1	-27_0.1	105	0.9130434782608695	1.0
128_0.4>-27_0.1>128_0.4>-27_0.1>128_0.4	128_0.1	128_0.4	107	1.0	1.0
-27_0.1>128_0.4>128_0.1	128_0.1	128_0.1	106	1.0	1.0
-27_0.1>128_0.4>128_0.1>128_0.1>128_0.1	-27_0.1	128_0.1	105	0.9905660377358491	1.0
-27_0.1>128_0.4>128_0.1>128_0.1>128_0.1>128_0.1	128_0.4	128_0.1	101	0.9528301886792453	1.0
-27_0.2>128_0.1	128_0.1	128_0.1	10	0.2127659574468085	0.2702702702702703
-27_0.2>128_0.1	-27_0.2	128_0.1	27	0.574468085106383	0.7297297297297297
-24_0.1>-20_0.1	-20_0.1	-20_0.1	17	0.7083333333333334	1.0
-24_0.1>-20_0.1>-17_0.1	-24_0.1	-17_0.1	10	0.5555555555555556	1.0
-20_0.1>-17_0.1	-24_0.1	-17_0.1	10	0.43478260869565216	1.0
-17_0.1>-20_0.1>-24_0.1	-17_0.1	-24_0.1	10	1.0	1.0
-20_0.1>-24_0.1	-17_0.1	-24_0.1	10	0.625	1.0
-7_0.1>-12_0.1	-19_0.1	-12_0.1	13	0.6842105263157895	1.0
128_0.2>5_0.2>128_0.2	128_0.2	128_0.2	34	0.7727272727272727	1.0
5_0.2>128_0.2>4_0.2>128_0.2	128_0.2	128_0.2	11	1.0	1.0
128_0.2>7_0.2>128_0.2>7_0.2>128_0.2	128_0.2	128_0.2	11	0.8461538461538461	1.0
7_0.2>128_0.2>7_0.2>128_0.2	128_0.2	128_0.2	11	0.5789473684210527	1.0
7_0.2>128_0.2>5_0.2	7_0.2	5_0.2	11	0.55	1.0
7_0.2>128_0.2>5_0.2>128_0.2	128_0.2	128_0.2	17	1.0	1.0
7_0.2>128_0.2>5_0.2>128_0.2>7_0.2>128_0.2	128_0.2	128_0.2	11	1.0	1.0
5_0.2>128_0.2>7_0.2>128_0.2	128_0.2	128_0.2	13	0.9285714285714286	1.0
128_0.2>10_0.2>128_0.2	128_0.2	128_0.2	21	0.875	1.0
3_0.2>128_0.1>5_0.2	7_0.2	5_0.2	13	0.5909090909090909	1.0
3_0.2>128_0.1>5_0.2>128_0.1	128_0.1	128_0.1	22	1.0	1.0
3_0.2>128_0.1>5_0.2>128_0.1>7_0.2	8_0.2	7_0.2	13	1.0	1.0
3_0.2>128_0.1>5_0.2>128_0.1>7_0.2>128_0.1	128_0.1	128_0.1	13	1.0	1.0
5_0.2>128_0.1>7_0.2>128_0.1>8_0.2	7_0.2	8_0.2	10	0.7692307692307693	1.0
128_0.3>0_0.2>128_0.1>2_0.2	4_0.2	2_0.2	10	0.7692307692307693	1.0
128_0.3>0_0.2>128_0.1>2_0.2>128_0.1	128_0.1	128_0.1	10	0.7692307692307693	1.0
128_0.1>6_0.2>128_0.1>7_0.2>128_0.1	128_0.1	128_0.1	17	0.8947368421052632	1.0
128_0.3>14_0.2	17_0.2	14_0.2	11	0.4230769230769231	0.5238095238095238
128_0.3>14_0.2	11_0.2	14_0.2	10	0.38461538461538464	0.47619047619047616
128_0.1>7_0.2>128_0.1>5_0.2	7_0.2	5_0.2	12	0.3870967741935484	1.0
128_0.1>13_0.2>128_0.1	128_0.1	128_0.1	28	0.9333333333333333	1.0
14_0.2>128_0.1>14_0.2>128_0.1>14_0.2	14_0.2	14_0.2	77	0.8555555555555555	1.0
14_0.2>128_0.1>14_0.2>128_0.1>14_0.2>128_0.1	128_0.1	128_0.1	79	0.8977272727272727	1.0
14_0.2>128_0.1>14_0.2>128_0.1>14_0.2>128_0.1>14_0.2>128_0.1>14_0.2	14_0.2	14_0.2	63	0.9130434782608695	1.0
14_0.2>128_0.1>14_0.2>128_0.1>14_0.2>128_0.1>14_0.2>128_0.1>14_0.2>128_0.1	128_0.1	128_0.1	65	0.9701492537313433	1.0
128_0.1>4_0.2>128_0.1>2_0.2>128_0.1>0_0.2	-1_0.2	0_0.2	17	0.6296296296296297	1.0
128_0.1>4_0.2>128_0.1>2_0.2>128_0.1>0_0.2>128_0.1	128_0.1	128_0.1	27	1.0	1.0
4_0.2>128_0.1>2_0.2>128_0.1>0_0.2>128_0.1	128_0.1	128_0.1	27	0.8181818181818182	1.0
14_0.1>21_0.1	21_0.1	21_0.1	10	0.5263157894736842	1.0
19_0.2>128_0.1>7_0.2>128_0.1	128_0.1	128_0.1	11	1.0	1.0
14_0.2>128_0.1>19_0.2	14_0.2	19_0.2	15	0.7142857142857143	1.0
14_0.2>128_0.1>19_0.2>128_0.1	128_0.1	128_0.1	18	0.9	1.0
128_0.1>19_0.2>128_0.1>14_0.2	19_0.2	14_0.2	14	0.9333333333333333	1.0
19_0.2>128_0.1>14_0.2	19_0.2	14_0.2	14	0.8235294117647058	1.0
19_0.2>128_0.1>14_0.2>128_0.1	128_0.1	128_0.1	15	1.0	1.0
19_0.2>128_0.1>14_0.2>128_0.1>19_0.2	14_0.2	19_0.2	12	0.8571428571428571	1.0
19_0.2>128_0.1>14_0.2>128_0.1>19_0.2>128_0.1>14_0.2	19_0.2	14_0.2	12	1.0	1.0
19_0.2>128_0.1>14_0.2>128_0.1>19_0.2>128_0.1>14_0.2>128_0.1>19_0.2>128_0.1	128_0.1	128_0.1	10	0.8333333333333334	1.0
15_0.1>13_0.1>15_0.1	15_0.1	15_0.1	11	0.9166666666666666	1.0
8_0.1>6_0.1>8_0.1	8_0.1	8_0.1	10	0.9090909090909091	1.0
128_0.2>7_0.2>10_0.2	7_0.2	10_0.2	10	0.7692307692307693	1.0
128_0.1>10_0.2>128_0.1>9_0.2>128_0.1	128_0.1	128_0.1	10	1.0	1.0
9_0.2>128_0.1>9_0.1	9_0.1	9_0.1	11	0.6470588235294118	1.0
-8_0.2>-7_0.1	-5_0.1	-7_0.1	16	0.8	1.0
0_0.9	2_0.2	0_0.9	15	0.36585365853658536	1.0
-24_0.5>128_1.0	128_1.0	128_1.0	17	0.8947368421052632	1.0
128_0.1>-30_0.2	-30_0.2	-30_0.2	35	0.7446808510638298	1.0
-30_0.2	128_0.1	-30_0.2	45	0.3629032258064516	0.38461538461538464
-30_0.2	-29_0.2	-30_0.2	37	0.29838709677419356	0.3162393162393162
-30_0.2	-30_0.2	-30_0.2	35	0.28225806451612906	0.29914529914529914
128_0.1>-30_0.2>-29_0.2	128_0.1	-29_0.2	34	0.85	1.0
-30_0.2>-29_0.2	-30_0.2	-29_0.2	36	0.4675324675324675	0.5142857142857142
-30_0.2>-29_0.2	128_0.1	-29_0.2	34	0.44155844155844154	0.4857142857142857
-30_0.2>-29_0.2>128_0.1	-29_0.2	128_0.1	34	0.8095238095238095	1.0
-24_0.4>128_0.1	128_0.1	128_0.1	40	0.8163265306122449	1.0
128_0.5>-24_0.5	-24_0.5	-24_0.5	11	0.5238095238095238	1.0
128_0.5>-24_0.5>128_0.5	128_0.5	128_0.5	13	0.7647058823529411	1.0
128_0.1>-24_0.4>128_0.1	128_0.1	128_0.1	27	0.8709677419354839	1.0
128_0.1>-21_0.4>128_0.1	128_0.1	128_0.1	10	0.6666666666666666	1.0
-21_0.4>128_0.1	128_0.1	128_0.1	10	0.625	1.0
128_0.1>-9_0.4>128_0.1	128_0.1	128_0.1	33	0.6226415094339622	0.75
128_0.1>-9_0.4>128_0.1	128_0.2	128_0.1	11	0.20754716981132076	0.25
-13_0.2>128_0.1>-12_0.2>-13_0.2	128_0.1	-13_0.2	12	1.0	1.0
128_0.1>-12_0.2>-13_0.2	128_0.1	-13_0.2	12	0.75	1.0
-13_0.2>128_0.1>-12_0.2>-13_0.2>-12_0.2	-13_0.2	-12_0.2	12	1.0	1.0
128_0.1>-12_0.2>-13_0.2>-12_0.2	-13_0.2	-12_0.2	12	0.75	1.0
-12_0.2>-13_0.2>-12_0.2	-13_0.2	-12_0.2	12	0.34285714285714286	0.5
